calc label enthalpy
e2ts_B_A_A_E_B_A-e2ts_B_A_A_E_B_B e2ts_B_A_A_E_B_B -897.69207668
e2ts_A_E_E_A_C_A-e2ts_A_E_E_A_C_B e2ts_A_E_E_A_C_B -2861.95010464
e2ts_A_E_D_A_B_A-e2ts_A_E_D_A_B_B e2ts_A_E_D_A_B_B -732.71074227
e2ts_A_E_B_A_B_B-e2ts_A_E_B_A_B_A e2ts_A_E_B_A_B_A -798.52761037
e2ts_A_E_A_D_B_B-e2ts_A_E_A_D_B_A e2ts_A_E_A_D_B_A -633.51978333
e2ts_A_D_E_D_C_B-e2ts_A_D_E_D_C_C e2ts_A_D_E_D_C_C -3245.13278699
e2ts_A_D_E_D_C_A-e2ts_A_D_E_D_C_D e2ts_A_D_E_D_C_D -5358.33555975
e2ts_A_D_E_D_B_B-e2ts_A_D_E_D_B_D e2ts_A_D_E_D_B_D -3245.12932937
e2ts_A_D_E_D_B_B-e2ts_A_D_E_D_B_C e2ts_A_D_E_D_B_C -1131.92683931
e2ts_A_D_E_D_A_C-e2ts_A_D_E_D_A_D e2ts_A_D_E_D_A_D -2885.05757103
e2ts_A_D_E_A_C_B-e2ts_A_D_E_A_C_C e2ts_A_D_E_A_C_C -3205.94836671
e2ts_A_D_D_A_B_B-e2ts_A_D_D_A_B_C e2ts_A_D_D_A_B_C -1076.70733490
e2ts_A_D_D_A_B_A-e2ts_A_D_D_A_B_C e2ts_A_D_D_A_B_C -1076.70738847
e2ts_A_D_A_E_C_A-e2ts_A_D_A_E_C_B e2ts_A_D_A_E_C_B -2845.90974999
e2ts_A_D_A_E_B_B-e2ts_A_D_A_E_B_C e2ts_A_D_A_E_B_C -1092.74483730
e2ts_A_D_A_D_C_A-e2ts_A_D_A_D_C_B e2ts_A_D_A_D_C_B -2829.87329512
e2ts_A_D_A_D_B_B-e2ts_A_D_A_D_B_A e2ts_A_D_A_D_B_A -617.48085767
e2ts_A_D_A_A_C_B-e2ts_A_D_A_A_C_C e2ts_A_D_A_A_C_C -3150.73588535
e2ts_A_D_A_A_C_A-e2ts_A_D_A_A_C_C e2ts_A_D_A_A_C_C -3150.73590665
e2ts_A_D_A_A_B_D-e2ts_A_D_A_A_B_C e2ts_A_D_A_A_B_C -1037.53065439
e2ts_A_D_A_A_B_B-e2ts_A_D_A_A_B_C e2ts_A_D_A_A_B_C -1037.53069164
e2ts_A_C_E_E_C_C-e2ts_A_C_E_E_C_B e2ts_A_C_E_E_C_B -2954.04155062
e2ts_A_C_E_E_C_C-e2ts_A_C_E_E_C_A e2ts_A_C_E_E_C_A -2854.84553815
e2ts_A_C_E_E_B_D-e2ts_A_C_E_E_B_B e2ts_A_C_E_E_B_B -840.84014552
e2ts_A_C_E_E_B_A-e2ts_A_C_E_E_B_B e2ts_A_C_E_E_B_B -840.84008807
e2ts_A_C_E_A_C_A-e2ts_A_C_E_A_C_B e2ts_A_C_E_A_C_B -2898.81697185
e2ts_A_C_E_A_B_A-e2ts_A_C_E_A_B_B e2ts_A_C_E_A_B_B -785.61682863
e2ts_A_C_D_E_C_B-e2ts_A_C_D_E_C_D e2ts_A_C_D_E_C_D -5411.24727802
e2ts_A_C_D_E_B_C-e2ts_A_C_D_E_B_D e2ts_A_C_D_E_B_D -3298.04083966
e2ts_A_C_D_E_B_A-e2ts_A_C_D_E_B_B e2ts_A_C_D_E_B_B -824.80019125
e2ts_A_C_D_D_B_B-e2ts_A_C_D_D_B_C e2ts_A_C_D_D_B_C -1168.80198167
e2ts_A_C_C_E_B_A-e2ts_A_C_C_E_B_B e2ts_A_C_C_E_B_B -877.72779439
e2ts_A_C_A_E_C_C-e2ts_A_C_A_E_C_D e2ts_A_C_A_E_C_D -5372.06270711
e2ts_A_C_A_E_B_A-e2ts_A_C_A_E_B_D e2ts_A_C_A_E_B_D -3258.85715818
e2ts_A_C_A_E_B_A-e2ts_A_C_A_E_B_B e2ts_A_C_A_E_B_B -785.61859425
e2ts_A_C_A_E_A_D-e2ts_A_C_A_E_A_A e2ts_A_C_A_E_A_A -326.40436968
e2ts_A_C_A_D_C_C-e2ts_A_C_A_D_C_A e2ts_A_C_A_D_C_A -2783.58965739
e2ts_A_C_A_D_C_B-e2ts_A_C_A_D_C_A e2ts_A_C_A_D_C_A -2783.58975804
e2ts_A_C_A_A_B_A-e2ts_A_C_A_A_B_B e2ts_A_C_A_A_B_B -730.40676943
e2ts_A_B_E_A_B_A-e2ts_A_B_E_A_B_B e2ts_A_B_E_A_B_B -897.69209454
e2ts_A_B_D_E_C_A-e2ts_A_B_D_E_C_B e2ts_A_B_D_E_C_B -3050.07518253
e2ts_A_B_D_E_B_B-e2ts_A_B_D_E_B_A e2ts_A_B_D_E_B_A -837.68924530
e2ts_A_B_D_A_B_B-e2ts_A_B_D_A_B_A e2ts_A_B_D_A_B_A -782.46706106
e2ts_A_B_A_E_C_B-e2ts_A_B_A_E_C_C e2ts_A_B_A_E_C_C -3370.93684642
e2ts_A_B_A_E_C_B-e2ts_A_B_A_E_C_A e2ts_A_B_A_E_C_A -2911.70756815
e2ts_A_B_A_E_B_A-e2ts_A_B_A_E_B_D e2ts_A_B_A_E_B_D -3370.93254384
e2ts_A_B_A_E_B_A-e2ts_A_B_A_E_B_B e2ts_A_B_A_E_B_B -897.69789274
e2ts_A_B_A_D_C_B-e2ts_A_B_A_D_C_C e2ts_A_B_A_D_C_C -3354.90341493
e2ts_A_B_A_A_C_B-e2ts_A_B_A_A_C_A e2ts_A_B_A_A_C_A -2856.49161910
e2ts_A_A_E_D_B_C-e2ts_A_A_E_D_B_D e2ts_A_A_E_D_B_D -3205.94834643
e2ts_A_A_E_A_C_D-e2ts_A_A_E_A_C_B e2ts_A_A_E_A_C_B -2806.72853595
e2ts_A_A_E_A_C_D-e2ts_A_A_E_A_C_A e2ts_A_A_E_A_C_A -2707.53773893
e2ts_A_A_E_A_C_C-e2ts_A_A_E_A_C_B e2ts_A_A_E_A_C_B -2806.72853338
e2ts_A_A_E_A_C_C-e2ts_A_A_E_A_C_A e2ts_A_A_E_A_C_A -2707.53774156
e2ts_A_A_E_A_B_C-e2ts_A_A_E_A_B_A e2ts_A_A_E_A_B_A -594.33677592
e2ts_A_A_E_A_A_D-e2ts_A_A_E_A_A_C e2ts_A_A_E_A_A_C -693.49028548
e2ts_A_A_D_E_C_D-e2ts_A_A_D_E_C_B e2ts_A_A_D_E_C_B -2845.90921878
e2ts_A_A_D_E_C_C-e2ts_A_A_D_E_C_B e2ts_A_A_D_E_C_B -2845.90969322
e2ts_A_A_D_E_C_A-e2ts_A_A_D_E_C_B e2ts_A_A_D_E_C_B -2845.90970578
e2ts_A_A_D_E_B_C-e2ts_A_A_D_E_B_D e2ts_A_A_D_E_B_D -3205.94832534
e2ts_A_A_D_A_C_B-e2ts_A_A_D_A_C_D e2ts_A_A_D_A_C_D -5263.93460157
e2ts_A_A_D_A_B_A-e2ts_A_A_D_A_B_B e2ts_A_A_D_A_B_B -677.49072029
e2ts_A_A_A_E_C_C-e2ts_A_A_A_E_C_D e2ts_A_A_A_E_C_D -5279.97047044
e2ts_A_A_A_E_C_C-e2ts_A_A_A_E_C_A e2ts_A_A_A_E_C_A -2707.53773616
e2ts_A_A_A_D_C_D-e2ts_A_A_A_D_C_C e2ts_A_A_A_D_C_C -3150.73388043
e2ts_A_A_A_D_C_B-e2ts_A_A_A_D_C_C e2ts_A_A_A_D_C_C -3150.73390258
e2ts_A_D_D_E_C_D e2ts_A_D_D_E_C_D -2785.89897693
e2ts_A_D_E_D_B_C e2ts_A_D_E_D_B_C -771.88836077
e2ts_B_D_A_E_B_B e2ts_B_D_A_E_B_B -837.68676530
e2ts_B_D_A_E_B_D e2ts_B_D_A_E_B_D -837.68676530
e2ts_B_D_D_A_A_D e2ts_B_D_D_A_A_D -461.63219993
e2ts_B_E_D_A_B_B e2ts_B_E_D_A_B_B -837.69539156
e2ts_C_D_D_E_A_B e2ts_C_D_D_E_A_B -404.76275823
e2ts_C_D_D_E_A_C e2ts_C_D_D_E_A_C -404.76275836
e2ts_C_D_E_E_A_C e2ts_C_D_E_E_A_C -420.79948781
e2ts_C_D_E_E_A_D e2ts_C_D_E_E_A_D -420.79948377
e2ts_D_B_A_D_A_D e2ts_D_B_A_D_A_D -461.63218647
e2ts_D_B_D_A_A_B e2ts_D_B_D_A_A_B -461.63079640
e2ts_D_B_D_A_A_C e2ts_D_B_D_A_A_C -461.63079640
e2ts_D_B_D_A_A_D e2ts_D_B_D_A_A_D -461.63079640
e2ts_D_C_A_D_B_A e2ts_D_C_A_D_B_A -808.76467889
e2ts_D_C_A_D_B_C e2ts_D_C_A_D_B_C -808.76467889
e2ts_D_D_A_D_B_D e2ts_D_D_A_D_B_D -755.85328369
e2ts_D_D_E_D_B_C e2ts_D_D_E_D_B_C -711.88021599
e2ts_D_E_D_E_B_B e2ts_D_E_D_E_B_B -727.92063826
e2ts_E_B_A_D_B_D e2ts_E_B_A_D_B_D -837.69536906
e2ts_E_B_D_A_B_B e2ts_E_B_D_A_B_B -837.69148799
e2ts_E_B_D_A_B_C e2ts_E_B_D_A_B_C -837.69148799
e2ts_E_B_E_A_B_C e2ts_E_B_E_A_B_C -853.72839193
e2ts_E_C_D_D_A_C e2ts_E_C_D_D_A_C -404.76634687
e2ts_E_C_D_E_A_D e2ts_E_C_D_E_A_D -420.80643116
e2ts_E_C_E_D_A_B e2ts_E_C_E_D_A_B -420.80352124
e2ts_E_C_E_D_A_D e2ts_E_C_E_D_A_D -420.80354911
e2ts_E_D_D_D_B_C e2ts_E_D_D_D_B_C -711.88161096
e2ts_E_D_E_D_B_C e2ts_E_D_E_D_B_C -727.92079873
e2ts_E_E_D_C_A_D e2ts_E_E_D_C_A_D -420.84445235
e2ts_C_C_A_C_C_C e2ts_C_C_A_C_C_C -3387.82200527
e2ts_B_C_D_A_B_B e2ts_B_C_D_A_B_B -973.74233340
e2ts_E_B_A_C_B_A e2ts_E_B_A_C_B_A -890.62094533
e2ts_E_A_B_D_B_B e2ts_E_A_B_D_B_B -936.91058715
e2ts_D_C_D_A_C_A e2ts_D_C_D_A_C_A -2822.77168644
e2ts_D_A_E_D_C_A e2ts_D_A_E_D_C_A -2785.89890727
e2ts_D_A_E_D_B_A e2ts_D_A_E_D_B_A -672.69818967
e2ts_D_A_D_E_C_B e2ts_D_A_D_E_C_B -2885.08954455
e2ts_B_E_A_C_B_A e2ts_B_E_A_C_B_A -890.61755910
e2ts_A_E_B_D_B_B e2ts_A_E_B_D_B_B -936.90985893
e2ts_D_B_D_E_B_B e2ts_D_B_D_E_B_B -976.05805954
e2ts_A_A_E_A_A_C e2ts_A_A_E_A_A_C -2806.69142032
e2ts_A_A_E_D_A_D e2ts_A_A_E_D_A_D -273.48707336
e2ts_A_B_A_A_C_A e2ts_A_B_A_A_C_A -2955.68470088
e2ts_A_B_A_A_C_D e2ts_A_B_A_A_C_D -2955.68470088
e2ts_A_E_A_C_B_C e2ts_A_E_A_C_B_C -686.45459333
e2ts_A_E_A_C_B_D e2ts_A_E_A_C_B_D -686.45459331
e2ts_B_D_D_A_B_D e2ts_B_D_D_A_B_D -920.84553043
e2ts_B_E_D_E_B_B e2ts_B_E_D_E_B_B -892.90884522
e2ts_B_E_D_E_B_C e2ts_B_E_D_E_B_C -892.90884524
e2ts_C_C_A_D_B_A e2ts_C_C_A_D_B_A -1221.70593366
e2ts_C_D_E_D_A_D e2ts_C_D_E_D_A_D -404.76424545
e2ts_C_E_C_D_B_A e2ts_C_E_C_D_B_A -916.91498361
e2ts_C_E_D_D_B_D e2ts_C_E_D_D_B_D -863.98300572
e2ts_D_B_E_E_A_B e2ts_D_B_E_E_A_B -532.88905160
e2ts_D_C_A_A_A_C e2ts_D_C_A_A_A_C -310.37187010
e2ts_D_C_A_D_B_D e2ts_D_C_A_D_B_D -808.76467889
e2ts_D_C_D_E_C_D e2ts_D_C_D_E_C_D -2877.99300969
e2ts_D_D_A_D_C_D e2ts_D_D_A_D_C_D -2869.05451279
e2ts_D_E_D_C_B_D e2ts_D_E_D_C_B_D -764.81522622
e2ts_D_E_D_E_A_D e2ts_D_E_D_E_A_D -367.88981338
e2ts_E_A_D_A_A_B e2ts_E_A_D_A_A_B -273.49208500
e2ts_E_D_A_B_C_A e2ts_E_D_A_B_C_A -3050.11201146
e2ts_D_E_E_E_A_D-e2ts_D_E_E_E_A_C e2ts_D_E_E_E_A_C -843.14794913
e2ts_D_C_E_D_B_A-e2ts_D_C_E_D_B_D e2ts_D_C_E_D_B_D -3337.22047210
e2ts_D_B_E_E_B_A-e2ts_D_B_E_E_B_B e2ts_D_B_E_E_B_B -992.09770494
e2ts_C_D_E_D_B_B-e2ts_C_D_E_D_B_C e2ts_C_D_E_D_B_C -1224.02010748
e2ts_C_A_D_E_C_C-e2ts_C_A_D_E_C_A e2ts_C_A_D_E_C_A -2838.80550384
e2ts_A_D_E_D_C_B-e2ts_A_D_E_D_C_D e2ts_A_D_E_D_C_D -5358.33555111
e2ts_A_C_E_E_C_C-e2ts_A_C_E_E_C_D e2ts_A_C_E_E_C_D -5427.28615517
e2ts_A_A_A_D_A_A-e2ts_A_A_D_D_A_A e2ts_A_A_D_D_A_A -257.44882870
e2ts_A_A_A_D_B_C-e2ts_A_A_A_A_B_C e2ts_A_A_A_A_B_C -998.35039077
e2ts_A_A_A_D_C_B-e2ts_A_A_A_E_C_B e2ts_A_A_A_E_C_B -2806.72851639
e2ts_A_A_A_E_A_A-e2ts_A_A_D_E_A_A e2ts_A_A_D_E_A_A -273.48582645
e2ts_A_A_A_E_B_C-e2ts_A_A_A_A_B_C e2ts_A_A_A_A_B_C -998.35038450
e2ts_A_A_A_E_B_C-e2ts_A_A_E_E_B_C e2ts_A_A_E_E_B_C -1108.78364943
e2ts_A_A_A_E_B_D-e2ts_A_A_E_E_B_D e2ts_A_A_E_E_B_D -3221.98685996
e2ts_A_A_A_E_C_A-e2ts_A_A_E_E_C_A e2ts_A_A_E_E_C_A -2762.76300446
e2ts_A_A_C_D_B_A-e2ts_A_A_C_E_B_A e2ts_A_A_C_E_B_A -686.44363241
e2ts_A_A_D_A_A_A-e2ts_A_A_D_C_A_A e2ts_A_A_D_C_A_A -310.38758743
e2ts_A_A_D_A_A_A-e2ts_A_A_D_D_A_A e2ts_A_A_D_D_A_A -257.44881472
e2ts_A_A_D_A_B_B-e2ts_A_A_E_A_B_B e2ts_A_A_E_A_B_B -693.52562182
e2ts_A_A_D_A_B_C-e2ts_A_A_A_A_B_C e2ts_A_A_A_A_B_C -998.35038628
e2ts_A_A_D_A_C_B-e2ts_A_A_D_D_C_B e2ts_A_A_D_D_C_B -2829.87067649
e2ts_A_A_D_E_B_A-e2ts_A_A_C_E_B_A e2ts_A_A_C_E_B_A -686.44890828
e2ts_A_A_D_E_B_B-e2ts_A_A_A_E_B_B e2ts_A_A_A_E_B_B -693.52706280
e2ts_A_A_D_E_B_C-e2ts_A_A_E_E_B_C e2ts_A_A_E_E_B_C -1108.78178400
e2ts_A_A_D_E_C_A-e2ts_A_A_E_E_C_A e2ts_A_A_E_E_C_A -2762.76298777
e2ts_A_A_D_E_C_B-e2ts_A_A_E_E_C_B e2ts_A_A_E_E_C_B -2861.95088003
e2ts_A_A_E_A_A_C-e2ts_A_A_E_D_A_C e2ts_A_A_E_D_A_C -732.67230100
e2ts_A_A_E_A_B_C-e2ts_A_A_A_A_B_C e2ts_A_A_A_A_B_C -998.35037918
e2ts_A_A_E_D_A_A-e2ts_A_A_D_D_A_A e2ts_A_A_D_D_A_A -257.44879888
e2ts_A_A_E_D_B_A-e2ts_A_A_E_E_B_A e2ts_A_A_E_E_B_A -649.55340475
e2ts_A_A_E_D_B_B-e2ts_A_A_D_D_B_B e2ts_A_A_D_D_B_B -716.67022273
e2ts_A_A_E_D_C_B-e2ts_A_A_E_E_C_B e2ts_A_A_E_E_C_B -2861.94432410
e2ts_A_A_E_D_C_C-e2ts_A_A_E_E_C_C e2ts_A_A_E_E_C_C -3221.99224910
e2ts_A_B_A_A_B_B-e2ts_A_A_A_A_B_B e2ts_A_A_A_A_B_B -638.31514820
e2ts_A_B_A_A_C_A-e2ts_D_B_A_A_C_A e2ts_D_B_A_A_C_A -2895.67551416
e2ts_A_B_A_D_B_A-e2ts_A_B_E_D_B_A e2ts_A_B_E_D_B_A -837.68459253
e2ts_A_B_A_D_C_B-e2ts_A_B_D_D_C_B e2ts_A_B_D_D_C_B -3034.03496204
e2ts_A_B_A_D_C_C-e2ts_A_B_A_A_C_C e2ts_A_B_A_A_C_C -3315.72456060
e2ts_A_B_A_D_C_C-e2ts_A_D_A_D_C_C e2ts_A_D_A_D_C_C -3189.91477152
e2ts_A_B_A_E_B_A-e2ts_A_B_C_E_B_A e2ts_A_B_C_E_B_A -890.60830192
e2ts_A_B_A_E_B_A-e2ts_A_B_E_E_B_A e2ts_A_B_E_E_B_A -853.72336495
e2ts_A_B_A_E_B_A-e2ts_A_E_A_E_B_A e2ts_A_E_A_E_B_A -649.55664888
e2ts_A_B_A_E_B_A-e2ts_E_B_A_E_B_A e2ts_E_B_A_E_B_A -853.73315283
e2ts_A_B_A_E_B_B-e2ts_A_A_A_E_B_B e2ts_A_A_A_E_B_B -693.52705105
e2ts_A_B_A_E_B_B-e2ts_A_E_A_E_B_B e2ts_A_E_A_E_B_B -748.74745214
e2ts_A_B_A_E_C_A-e2ts_C_B_A_E_C_A e2ts_C_B_A_E_C_A -3003.78541763
e2ts_A_B_A_E_C_B-e2ts_A_E_A_E_C_B e2ts_A_E_A_E_C_B -2861.94784618
e2ts_A_B_A_E_C_C-e2ts_A_B_D_E_C_C e2ts_A_B_D_E_C_C -3410.11681063
e2ts_A_B_A_E_C_C-e2ts_A_B_E_E_C_C e2ts_A_B_E_E_C_C -3426.15837999
e2ts_A_B_A_E_C_C-e2ts_A_D_A_E_C_C e2ts_A_D_A_E_C_C -3205.95024656
e2ts_A_B_A_E_C_C-e2ts_C_B_A_E_C_C e2ts_C_B_A_E_C_C -3463.02048199
e2ts_A_B_C_A_A_A-e2ts_A_B_C_E_A_A e2ts_A_B_C_E_A_A -530.59372533
e2ts_A_B_D_E_B_A-e2ts_A_B_E_E_B_A e2ts_A_B_E_E_B_A -853.73268461
e2ts_A_B_D_E_B_A-e2ts_C_B_D_E_B_A e2ts_C_B_D_E_B_A -929.76798110
e2ts_A_B_D_E_B_B-e2ts_A_B_E_E_B_B e2ts_A_B_E_E_B_B -952.91905551
e2ts_A_B_D_E_B_B-e2ts_A_E_D_E_B_B e2ts_A_E_D_E_B_B -787.92656947
e2ts_A_B_D_E_B_B-e2ts_C_B_D_E_B_B e2ts_C_B_D_E_B_B -1028.95788582
e2ts_A_B_D_E_B_B-e2ts_D_B_D_E_B_B e2ts_D_B_D_E_B_B -976.05805899
e2ts_A_B_D_E_C_A-e2ts_D_B_D_E_C_A e2ts_D_B_D_E_C_A -2990.06522345
e2ts_A_B_D_E_C_B-e2ts_A_B_E_E_C_B e2ts_A_B_E_E_C_B -3066.11285019
e2ts_A_B_D_E_C_B-e2ts_A_E_D_E_C_B e2ts_A_E_D_E_C_B -2901.13079974
e2ts_A_B_E_A_B_A-e2ts_A_B_E_D_B_A e2ts_A_B_E_D_B_A -837.68573849
e2ts_A_B_E_A_B_A-e2ts_A_E_E_A_B_A e2ts_A_E_E_A_B_A -649.55737735
e2ts_A_B_E_E_C_A-e2ts_A_A_E_E_C_A e2ts_A_A_E_E_C_A -2762.76305063
e2ts_A_B_E_E_C_A-e2ts_A_D_E_E_C_A e2ts_A_D_E_E_C_A -2801.94335880
e2ts_A_C_A_A_A_A-e2ts_A_E_A_A_A_A e2ts_A_E_A_A_A_A -234.31663099
e2ts_A_C_A_A_B_B-e2ts_A_A_A_A_B_B e2ts_A_A_A_A_B_B -638.31507950
e2ts_A_C_A_A_B_C-e2ts_A_A_A_A_B_C e2ts_A_A_A_A_B_C -998.35038700
e2ts_A_C_A_A_B_C-e2ts_C_C_A_A_B_C e2ts_C_C_A_A_B_C -1182.52652313
e2ts_A_C_A_A_C_B-e2ts_B_C_A_A_C_B e2ts_B_C_A_A_C_B -3047.76507909
e2ts_A_C_A_D_B_B-e2ts_A_B_A_D_B_B e2ts_A_B_A_D_B_B -881.66180365
e2ts_A_C_A_D_B_B-e2ts_B_C_A_D_B_B e2ts_B_C_A_D_B_B -973.73853705
e2ts_A_C_A_D_B_C-e2ts_A_D_A_D_B_C e2ts_A_D_A_D_B_C -1076.70915980
e2ts_A_C_A_D_C_B-e2ts_B_C_A_D_C_B e2ts_B_C_A_D_C_B -3086.93618289
e2ts_A_C_A_D_C_C-e2ts_A_C_A_A_C_C e2ts_A_C_A_A_C_C -3203.64700929
e2ts_A_C_A_D_C_C-e2ts_A_D_A_D_C_C e2ts_A_D_A_D_C_C -3189.91479889
e2ts_A_C_A_D_C_C-e2ts_D_C_A_D_C_C e2ts_D_C_A_D_C_C -3282.00488636
e2ts_A_C_A_E_A_A-e2ts_A_B_A_E_A_A e2ts_A_B_A_E_A_A -438.48695617
e2ts_A_C_A_E_A_A-e2ts_A_C_A_C_A_A e2ts_A_C_A_C_A_A -363.29580728
e2ts_A_C_A_E_A_A-e2ts_D_C_A_E_A_A e2ts_D_C_A_E_A_A -365.58493487
e2ts_A_C_A_E_B_A-e2ts_A_D_A_E_B_A e2ts_A_D_A_E_B_A -633.51668550
e2ts_A_C_A_E_B_A-e2ts_B_C_A_E_B_A e2ts_B_C_A_E_B_A -890.58612892
e2ts_A_C_A_E_B_A-e2ts_C_C_A_E_B_A e2ts_C_C_A_E_B_A -778.50962640
e2ts_A_C_A_E_B_C-e2ts_A_B_A_E_B_C e2ts_A_B_A_E_B_C -1257.73207808
e2ts_A_C_A_E_B_C-e2ts_C_C_A_E_B_C e2ts_C_C_A_E_B_C -1237.74133640
e2ts_A_C_A_E_B_D-e2ts_A_D_A_E_B_D e2ts_A_D_A_E_B_D -3205.94709452
e2ts_A_C_A_E_C_A-e2ts_B_C_A_E_C_A e2ts_B_C_A_E_C_A -3003.78292043
e2ts_A_C_A_E_C_C-e2ts_A_D_A_E_C_C e2ts_A_D_A_E_C_C -3205.95066630
e2ts_A_C_A_E_C_D-e2ts_A_C_E_E_C_D e2ts_A_C_E_E_C_D -5427.28623982
e2ts_A_C_D_A_A_A-e2ts_A_C_E_A_A_A e2ts_A_C_E_A_A_A -326.40094309
e2ts_A_C_D_A_B_A-e2ts_A_C_D_D_B_A e2ts_A_C_D_D_B_A -709.56943737
e2ts_A_C_D_A_C_B-e2ts_B_C_D_A_C_B e2ts_B_C_D_A_C_B -3086.94017079
e2ts_A_C_D_D_A_A-e2ts_A_E_D_D_A_A e2ts_A_E_D_D_A_A -312.67215505
e2ts_A_C_D_D_B_B-e2ts_A_D_D_D_B_B e2ts_A_D_D_D_B_B -755.85004418
e2ts_A_C_D_D_B_B-e2ts_A_E_D_D_B_B e2ts_A_E_D_D_B_B -771.89018227
e2ts_A_C_D_D_B_B-e2ts_C_C_D_D_B_B e2ts_C_C_D_D_B_B -900.83952792
e2ts_A_C_D_D_C_B-e2ts_A_A_D_D_C_B e2ts_A_A_D_D_C_B -2829.87026640
e2ts_A_C_D_D_C_B-e2ts_C_C_D_D_C_B e2ts_C_C_D_D_C_B -3014.03849162
e2ts_A_C_D_D_C_C-e2ts_D_C_D_D_C_C e2ts_D_C_D_D_C_C -3321.18671133
e2ts_A_C_D_E_B_A-e2ts_A_C_D_D_B_A e2ts_A_C_D_D_B_A -709.56957293
e2ts_A_C_D_E_B_B-e2ts_A_E_D_E_B_B e2ts_A_E_D_E_B_B -787.92749516
e2ts_A_C_D_E_B_C-e2ts_D_C_D_E_B_C e2ts_D_C_D_E_B_C -1224.01935954
e2ts_A_C_D_E_B_D-e2ts_D_C_D_E_B_D e2ts_D_C_D_E_B_D -3337.22049955
e2ts_A_C_D_E_C_A-e2ts_B_C_D_E_C_A e2ts_B_C_D_E_C_A -3042.96437518
e2ts_A_C_E_A_B_A-e2ts_B_C_E_A_B_A e2ts_B_C_E_A_B_A -890.58882240
e2ts_A_C_E_A_B_C-e2ts_C_C_E_A_B_C e2ts_C_C_E_A_B_C -1237.74105669
e2ts_A_C_E_A_C_A-e2ts_D_C_E_A_C_A e2ts_D_C_E_A_C_A -2838.80857752
e2ts_A_C_E_A_C_B-e2ts_C_C_E_A_C_B e2ts_C_C_E_A_C_B -2990.89822913
e2ts_A_C_E_D_A_A-e2ts_A_C_A_D_A_A e2ts_A_C_A_D_A_A -310.36606604
e2ts_A_C_E_D_A_A-e2ts_A_C_E_A_A_A e2ts_A_C_E_A_A_A -326.40099637
e2ts_A_C_E_D_A_A-e2ts_D_C_E_D_A_A e2ts_D_C_E_D_A_A -404.76275439
e2ts_A_C_E_D_B_A-e2ts_A_C_D_D_B_A e2ts_A_C_D_D_B_A -709.56950928
e2ts_A_C_E_E_B_A-e2ts_B_C_E_E_B_A e2ts_B_C_E_E_B_A -945.81141139
e2ts_A_C_E_E_B_A-e2ts_E_C_E_E_B_A e2ts_E_C_E_E_B_A -796.87295401
e2ts_A_C_E_E_B_B-e2ts_A_D_E_E_B_B e2ts_A_D_E_E_B_B -787.92992014
e2ts_A_C_E_E_B_C-e2ts_A_B_E_E_B_C e2ts_A_B_E_E_B_C -1312.95336023
e2ts_A_C_E_E_B_C-e2ts_E_C_E_E_B_C e2ts_E_C_E_E_B_C -1256.09332933
e2ts_A_C_E_E_B_D-e2ts_A_A_E_E_B_D e2ts_A_A_E_E_B_D -3221.98680881
e2ts_A_C_E_E_B_D-e2ts_D_C_E_E_B_D e2ts_D_C_E_E_B_D -3353.26088415
e2ts_A_C_E_E_C_B-e2ts_B_C_E_E_C_B e2ts_B_C_E_E_C_B -3158.19573386
e2ts_A_C_E_E_C_B-e2ts_C_C_E_E_C_B e2ts_C_C_E_E_C_B -3046.12174256
e2ts_A_C_E_E_C_B-e2ts_D_C_E_E_C_B e2ts_D_C_E_E_C_B -2993.22224296
e2ts_A_D_A_A_A_A-e2ts_A_E_A_A_A_A e2ts_A_E_A_A_A_A -234.31664907
e2ts_A_D_A_A_B_B-e2ts_A_A_A_A_B_B e2ts_A_A_A_A_B_B -638.31512794
e2ts_A_D_A_A_B_B-e2ts_E_D_A_A_B_B e2ts_E_D_A_A_B_B -732.71890547
e2ts_A_D_A_A_B_C-e2ts_A_A_A_A_B_C e2ts_A_A_A_A_B_C -998.35037874
e2ts_A_D_A_A_B_C-e2ts_C_D_A_A_B_C e2ts_C_D_A_A_B_C -1129.62228262
e2ts_A_D_A_A_C_B-e2ts_A_A_A_A_C_B e2ts_A_A_A_A_C_B -2751.51520533
e2ts_A_D_A_A_C_C-e2ts_D_D_A_A_C_C e2ts_D_D_A_A_C_C -3189.91768577
e2ts_A_D_A_C_A_A-e2ts_A_D_E_C_A_A e2ts_A_D_E_C_A_A -365.60507835
e2ts_A_D_A_C_A_A-e2ts_A_E_A_C_A_A e2ts_A_E_A_C_A_A -326.43733828
e2ts_A_D_A_D_A_A-e2ts_A_C_A_D_A_A e2ts_A_C_A_D_A_A -310.36604542
e2ts_A_D_A_D_B_A-e2ts_A_D_A_E_B_A e2ts_A_D_A_E_B_A -633.51748175
e2ts_A_D_A_D_B_A-e2ts_A_D_D_D_B_A e2ts_A_D_D_D_B_A -656.65978368
e2ts_A_D_A_D_B_A-e2ts_B_D_A_D_B_A e2ts_B_D_A_D_B_A -821.64950094
e2ts_A_D_A_D_B_B-e2ts_A_D_D_D_B_B e2ts_A_D_D_D_B_B -755.84999669
e2ts_A_D_A_D_C_A-e2ts_E_D_A_D_C_A e2ts_E_D_A_D_C_A -2785.90640592
