calc label enthalpy
sn2_C_C_D_D_A_B sn2_C_C_D_D_A_B -540.80769380
sn2_C_C_D_D_A_A sn2_C_C_D_D_A_A -441.62716037
sn2_C_C_D_C_A_A sn2_C_C_D_C_A_A -494.54058256
sn2_C_C_D_B_B_B sn2_C_C_D_B_B_B -1065.82871429
sn2_C_C_D_A_A_A sn2_C_C_D_A_A_A -402.45077476
sn2_C_C_C_E_A_C sn2_C_C_C_E_A_C -969.78709126
sn2_C_C_C_E_A_B sn2_C_C_C_E_A_B -609.75720272
sn2_C_C_C_D_B_C sn2_C_C_C_D_B_C -1313.78544965
sn2_C_C_C_A_B_C sn2_C_C_C_A_B_C -1274.61100683
sn2_C_C_C_A_A_A sn2_C_C_C_A_A_A -455.36402528
sn2_C_C_B_E_A_C sn2_C_C_B_E_A_C -1081.87352862
sn2_C_C_B_C_B_B sn2_C_C_B_C_B_B -1118.72498081
sn2_C_C_A_E_C_C sn2_C_C_A_E_C_C -3350.93986765
sn2_C_C_A_E_B_D sn2_C_C_A_E_B_D -3350.94011293
sn2_C_C_A_E_A_A sn2_C_C_A_E_A_A -418.48343888
sn2_C_C_A_D_C_C sn2_C_C_A_D_C_C -3334.90793510
sn2_C_C_A_D_B_D sn2_C_C_A_D_B_D -3334.90785858
sn2_C_C_A_C_A_A sn2_C_C_A_C_A_A -455.36402562
sn2_C_C_A_B_B_C sn2_C_C_A_B_B_C -1386.68480656
sn2_C_C_A_A_B_B sn2_C_C_A_A_B_B -822.48909915
sn2_C_C_A_A_A_C sn2_C_C_A_A_A_C -822.48909435
sn2_C_B_E_A_A_A sn2_C_B_E_A_A_A -530.57267232
sn2_C_B_D_E_A_C sn2_C_B_D_E_A_C -1028.95172089
sn2_C_B_D_A_A_B sn2_C_B_D_A_A_B -613.71165506
sn2_C_B_A_E_B_C sn2_C_B_A_E_B_C -1349.81281443
sn2_C_B_A_E_A_C sn2_C_B_A_E_A_C -989.77885517
sn2_C_B_A_E_A_B sn2_C_B_A_E_A_B -629.74968712
sn2_C_B_A_E_A_A sn2_C_B_A_E_A_A -530.56487865
sn2_C_B_A_D_B_C sn2_C_B_A_D_B_C -1333.78184130
sn2_C_B_A_D_A_C sn2_C_B_A_D_A_C -973.74482270
sn2_C_B_A_C_A_A sn2_C_B_A_C_A_A -567.44827568
sn2_C_B_A_B_A_B sn2_C_B_A_B_A_B -778.70799076
sn2_C_B_A_A_C_C sn2_C_B_A_A_C_C -3407.81025459
sn2_C_B_A_A_B_D sn2_C_B_A_A_B_D -3407.81003754
sn2_C_B_A_A_B_C sn2_C_B_A_A_B_C -1294.60673327
sn2_C_B_A_A_B_B sn2_C_B_A_A_B_B -934.57030894
sn2_C_B_A_A_A_B sn2_C_B_A_A_A_B -574.54277473
sn2_C_A_E_E_C_B sn2_C_A_E_E_C_B -2954.03345484
sn2_C_A_E_E_C_A sn2_C_A_E_E_C_A -2854.84370614
sn2_C_A_E_E_B_D sn2_C_A_E_E_B_D -3314.07848606
sn2_C_A_E_E_A_B sn2_C_A_E_E_A_B -480.80347563
sn2_C_A_E_E_A_A sn2_C_A_E_E_A_A -381.60927308
sn2_C_A_E_D_C_C sn2_C_A_E_D_C_C -3298.03955937
sn2_C_A_E_D_C_B sn2_C_A_E_D_C_B -2937.99406417
sn2_C_A_E_D_A_B sn2_C_A_E_D_A_B -464.75455484
sn2_C_A_E_D_A_A sn2_C_A_E_D_A_A -365.57034288
sn2_C_A_E_C_B_D sn2_C_A_E_C_B_D -3350.94453291
sn2_C_A_E_C_B_B sn2_C_A_E_C_B_B -877.70278823
sn2_C_A_E_C_B_A sn2_C_A_E_C_B_A -778.51779545
sn2_C_A_E_C_A_B sn2_C_A_E_C_A_B -517.66792659
sn2_C_A_E_C_A_A sn2_C_A_E_C_A_A -418.48636134
sn2_C_A_E_B_C_B sn2_C_A_E_B_C_B -3102.98754076
sn2_C_A_E_B_B_B sn2_C_A_E_B_B_B -989.78500351
sn2_C_A_E_B_A_B sn2_C_A_E_B_A_B -629.74989081
sn2_C_A_E_B_A_A sn2_C_A_E_B_A_A -530.56881695
sn2_C_A_E_A_C_D sn2_C_A_E_A_C_D -5372.06977934
sn2_C_A_E_A_C_C sn2_C_A_E_A_C_C -3258.86542374
sn2_C_A_E_A_C_B sn2_C_A_E_A_C_B -2898.81950756
sn2_C_A_E_A_B_C sn2_C_A_E_A_B_C -1145.66103548
sn2_C_A_E_A_B_B sn2_C_A_E_A_B_B -785.61720550
sn2_C_A_E_A_A_C sn2_C_A_E_A_A_C -785.61098739
sn2_C_A_D_E_C_C sn2_C_A_D_E_C_C -3298.04280953
sn2_C_A_D_E_B_C sn2_C_A_D_E_B_C -1184.83846261
sn2_C_A_D_E_A_C sn2_C_A_D_E_A_C -824.79711268
sn2_C_A_D_E_A_A sn2_C_A_D_E_A_A -365.56949879
sn2_C_A_D_D_C_D sn2_C_A_D_D_C_D -5395.21030302
sn2_C_A_D_D_B_B sn2_C_A_D_D_B_B -808.75382331
sn2_C_A_D_D_A_A sn2_C_A_D_D_A_A -349.53287416
sn2_C_A_D_C_C_D sn2_C_A_D_C_C_D -5448.12139429
sn2_C_A_D_C_C_C sn2_C_A_D_C_C_C -3334.91735494
sn2_C_A_D_C_C_B sn2_C_A_D_C_C_B -2974.87231163
sn2_C_A_D_C_B_D sn2_C_A_D_C_B_D -3334.91667392
sn2_C_A_D_C_B_C sn2_C_A_D_C_B_C -1221.71297845
sn2_C_A_D_C_A_B sn2_C_A_D_C_A_B -501.63687976
sn2_C_A_D_C_A_A sn2_C_A_D_C_A_A -402.45161122
sn2_C_A_D_B_C_C sn2_C_A_D_B_C_C -3446.99600712
sn2_C_A_D_B_B_D sn2_C_A_D_B_B_D -3446.99529585
sn2_C_A_D_B_B_C sn2_C_A_D_B_B_C -1333.79166440
sn2_C_A_D_B_B_B sn2_C_A_D_B_B_B -973.74990875
sn2_C_A_D_B_A_C sn2_C_A_D_B_A_C -973.74932061
sn2_C_A_D_B_A_B sn2_C_A_D_B_A_B -613.71763713
sn2_C_A_D_B_A_A sn2_C_A_D_B_A_A -514.53241779
sn2_C_A_D_A_B_D sn2_C_A_D_A_B_D -3242.83340391
sn2_C_A_D_A_B_B sn2_C_A_D_A_B_B -769.58041096
sn2_C_A_D_A_A_C sn2_C_A_D_A_A_C -769.58039566
sn2_C_A_D_A_A_A sn2_C_A_D_A_A_A -310.35716134
sn2_C_A_C_E_C_D sn2_C_A_C_E_C_D -5464.15665936
sn2_C_A_C_E_C_C sn2_C_A_C_E_C_C -3350.95249952
sn2_C_A_C_E_B_D sn2_C_A_C_E_B_D -3350.95236710
sn2_C_A_C_D_C_B sn2_C_A_C_D_C_B -2974.87147232
sn2_C_A_C_D_A_A sn2_C_A_C_D_A_A -402.45203957
sn2_C_A_C_C_B_A sn2_C_A_C_C_B_A -815.38989241
sn2_C_A_C_B_B_D sn2_C_A_C_B_B_D -3499.89302169
sn2_C_A_C_B_B_C sn2_C_A_C_B_B_C -1386.68956361
sn2_C_A_C_B_B_B sn2_C_A_C_B_B_B -1026.65076636
sn2_C_A_C_B_A_A sn2_C_A_C_B_A_A -567.44095504
sn2_C_A_C_A_C_D sn2_C_A_C_A_C_D -5408.94819387
sn2_C_A_C_A_C_A sn2_C_A_C_A_C_A -2836.51388721
sn2_C_A_C_A_A_B sn2_C_A_C_A_A_B -462.46194799
sn2_C_A_C_A_A_A sn2_C_A_C_A_A_A -363.27588386
sn2_C_A_B_E_A_B sn2_C_A_B_E_A_B -629.76377029
sn2_C_A_B_E_A_A sn2_C_A_B_E_A_A -530.57586306
sn2_C_A_B_D_B_D sn2_C_A_B_D_B_D -3446.99611428
sn2_C_A_B_D_A_C sn2_C_A_B_D_A_C -973.75228379
sn2_C_A_B_D_A_A sn2_C_A_B_D_A_A -514.53408853
sn2_C_A_B_C_C_D sn2_C_A_B_C_C_D -5613.09848465
sn2_C_A_B_C_C_C sn2_C_A_B_C_C_C -3499.89473343
sn2_C_A_B_C_C_B sn2_C_A_B_C_C_B -3139.85358717
sn2_C_A_B_C_B_C sn2_C_A_B_C_B_C -1386.69086483
sn2_C_A_B_C_B_B sn2_C_A_B_C_B_B -1026.65179306
sn2_C_A_B_C_A_B sn2_C_A_B_C_A_B -666.62175668
sn2_C_A_B_C_A_A sn2_C_A_B_C_A_A -567.43606739
sn2_C_A_B_A_A_B sn2_C_A_B_A_A_B -574.53998681
sn2_C_A_B_A_A_A sn2_C_A_B_A_A_A -475.35472040
sn2_C_A_A_E_C_B sn2_C_A_A_E_C_B -2898.81249195
sn2_C_A_A_E_B_B sn2_C_A_A_E_B_B -785.61054063
sn2_C_A_A_E_A_C sn2_C_A_A_E_A_C -785.61577235
sn2_C_A_A_E_A_B sn2_C_A_A_E_A_B -425.57637607
sn2_C_A_A_D_C_C sn2_C_A_A_D_C_C -3242.83104889
sn2_C_A_A_D_B_C sn2_C_A_A_D_B_C -1129.62689422
sn2_C_A_A_D_B_B sn2_C_A_A_D_B_B -769.57857506
sn2_C_A_A_D_A_C sn2_C_A_A_D_A_C -769.57862303
sn2_C_A_A_D_A_A sn2_C_A_A_D_A_A -310.35604406
sn2_C_A_A_C_B_B sn2_C_A_A_C_B_B -822.49360026
sn2_C_A_A_C_B_A sn2_C_A_A_C_B_A -723.30905605
sn2_C_A_A_C_A_A sn2_C_A_A_C_A_A -363.27372136
sn2_C_A_A_B_C_B sn2_C_A_A_B_C_B -3047.77170788
sn2_C_A_A_B_B_C sn2_C_A_A_B_B_C -1294.61258466
sn2_C_A_A_B_B_B sn2_C_A_A_B_B_B -934.56971886
sn2_C_A_A_B_B_A sn2_C_A_A_B_B_A -835.38368628
sn2_C_A_A_B_A_B sn2_C_A_A_B_A_B -574.53753181
sn2_C_A_A_B_A_A sn2_C_A_A_B_A_A -475.35595363
sn2_C_A_A_A_C_D sn2_C_A_A_A_C_D -5316.86324356
sn2_C_A_A_A_C_C sn2_C_A_A_A_C_C -3203.65866609
sn2_C_A_A_A_C_B sn2_C_A_A_A_C_B -2843.60635698
sn2_C_A_A_A_B_B sn2_C_A_A_A_B_B -730.40412102
sn2_C_A_A_A_A_C sn2_C_A_A_A_A_C -730.40449566
sn2_B_E_E_E_B_A sn2_B_E_E_E_B_A -908.93894115
sn2_B_E_E_E_A_A sn2_B_E_E_E_A_A -548.91861757
sn2_B_E_E_D_B_B sn2_B_E_E_D_B_B -992.08670431
sn2_B_E_E_D_B_A sn2_B_E_E_D_B_A -892.90323116
sn2_B_E_E_D_A_A sn2_B_E_E_D_A_A -532.88041105
sn2_B_E_E_C_B_B sn2_B_E_E_C_B_B -1045.00933741
sn2_B_E_E_C_A_A sn2_B_E_E_C_A_A -585.79845899
sn2_B_E_E_A_B_A sn2_B_E_E_A_B_A -853.73189386
sn2_B_E_E_A_A_B sn2_B_E_E_A_A_B -592.89294125
sn2_B_E_E_A_A_A sn2_B_E_E_A_A_A -493.70602063
sn2_B_E_D_E_B_B sn2_B_E_D_E_B_B -992.08436503
sn2_B_E_D_D_A_A sn2_B_E_D_D_A_A -516.83602607
sn2_B_E_D_B_B_A sn2_B_E_D_B_B_A -1041.84862789
sn2_B_E_D_A_C_B sn2_B_E_D_A_C_B -3050.08336395
sn2_B_E_D_A_C_A sn2_B_E_D_A_C_A -2950.89011975
sn2_B_E_D_A_B_C sn2_B_E_D_A_B_C -1296.91826627
sn2_B_E_D_A_A_C sn2_B_E_D_A_A_C -936.88258041
sn2_B_E_D_A_A_A sn2_B_E_D_A_A_A -477.66227592
sn2_B_E_C_E_C_A sn2_B_E_C_E_C_A -3059.01013564
sn2_B_E_C_E_A_C sn2_B_E_C_E_A_C -1045.00247985
sn2_B_E_C_D_C_B sn2_B_E_C_D_C_B -3142.16897717
sn2_B_E_C_C_B_D sn2_B_E_C_C_B_D -3555.10413999
sn2_B_E_C_A_C_B sn2_B_E_C_A_C_B -3102.99936252
sn2_B_E_C_A_B_B sn2_B_E_C_A_B_B -989.79902443
sn2_B_E_C_A_B_A sn2_B_E_C_A_B_A -890.60764060
sn2_B_E_C_A_A_C sn2_B_E_C_A_A_C -989.79927431
sn2_B_E_C_A_A_A sn2_B_E_C_A_A_A -530.58274071
sn2_B_E_B_E_A_B sn2_B_E_B_E_A_B -797.06294166
sn2_B_E_B_D_A_A sn2_B_E_B_D_A_A -681.83250295
sn2_B_E_B_C_A_C sn2_B_E_B_C_A_C -1193.94886063
sn2_B_E_B_A_C_B sn2_B_E_B_A_C_B -3215.07212276
sn2_B_E_B_A_B_B sn2_B_E_B_A_B_B -1101.87196739
sn2_B_E_A_E_C_A sn2_B_E_A_E_C_A -2966.92492164
sn2_B_E_A_E_B_A sn2_B_E_A_E_B_A -853.72799024
sn2_B_E_A_E_A_C sn2_B_E_A_E_A_C -952.90927852
sn2_B_E_A_E_A_B sn2_B_E_A_E_A_B -592.89621575
sn2_B_E_A_D_C_B sn2_B_E_A_D_C_B -3050.08009055
sn2_B_E_A_D_B_A sn2_B_E_A_D_B_A -837.68609403
sn2_B_E_A_D_A_C sn2_B_E_A_D_A_C -936.87903385
sn2_B_E_A_D_A_A sn2_B_E_A_D_A_A -477.66008348
sn2_B_E_A_C_A_C sn2_B_E_A_C_A_C -989.79440160
sn2_B_E_A_C_A_A sn2_B_E_A_C_A_A -530.58273119
sn2_B_E_A_B_B_A sn2_B_E_A_B_B_A -1002.67278229
sn2_B_E_A_A_A_D sn2_B_E_A_A_A_D -3010.91039216
sn2_B_E_A_A_A_C sn2_B_E_A_A_A_C -897.70922319
sn2_B_E_A_A_A_B sn2_B_E_A_A_A_B -537.67983213
sn2_B_E_A_A_A_A sn2_B_E_A_A_A_A -438.48774227
sn2_B_D_E_A_B_C sn2_B_D_E_A_B_C -1296.90596196
sn2_B_D_E_A_A_A sn2_B_D_E_A_A_A -477.65145470
sn2_B_D_D_E_A_B sn2_B_D_D_E_A_B -616.01997282
sn2_B_D_D_E_A_A sn2_B_D_D_E_A_A -516.82991942
sn2_B_D_D_C_B_A sn2_B_D_D_C_B_A -913.73071059
sn2_B_D_D_C_A_C sn2_B_D_D_C_A_C -1012.91884957
sn2_B_D_D_A_C_C sn2_B_D_D_A_C_C -3394.07344970
sn2_B_D_D_A_A_B sn2_B_D_D_A_A_B -560.80144060
sn2_B_D_C_D_A_C sn2_B_D_C_D_A_C -1012.92077513
sn2_B_D_C_A_A_A sn2_B_D_C_A_A_A -514.53419319
sn2_B_D_A_E_C_A sn2_B_D_A_E_C_A -2950.88643294
sn2_B_D_A_E_A_D sn2_B_D_A_E_A_D -3050.06053219
sn2_B_D_A_E_A_B sn2_B_D_A_E_A_B -576.84371432
sn2_B_D_A_E_A_A sn2_B_D_A_E_A_A -477.65282533
sn2_B_D_A_D_A_A sn2_B_D_A_D_A_A -461.61073116
sn2_B_D_A_C_B_B sn2_B_D_A_C_B_B -973.74595403
sn2_B_D_A_C_A_C sn2_B_D_A_C_A_C -973.74463389
sn2_B_D_A_A_C_B sn2_B_D_A_A_C_B -2994.86111583
sn2_B_D_A_A_B_C sn2_B_D_A_A_B_C -1241.69959704
sn2_B_D_A_A_B_B sn2_B_D_A_A_B_B -881.66046506
sn2_B_D_A_A_A_D sn2_B_D_A_A_A_D -2994.86107772
sn2_B_D_A_A_A_C sn2_B_D_A_A_A_C -881.66045981
sn2_B_D_A_A_A_B sn2_B_D_A_A_A_B -521.62953231
sn2_B_D_A_A_A_A sn2_B_D_A_A_A_A -422.43940423
sn2_B_C_E_E_A_A sn2_B_C_E_E_A_A -585.77866986
sn2_B_C_E_C_B_C sn2_B_C_E_C_B_C -1441.89046390
sn2_B_C_E_A_B_A sn2_B_C_E_A_B_A -890.60364515
sn2_B_C_D_E_A_A sn2_B_C_D_E_A_A -569.73877475
sn2_B_C_D_A_B_C sn2_B_C_D_A_B_C -1333.78180936
sn2_B_C_D_A_B_B sn2_B_C_D_A_B_B -973.74482162
sn2_B_C_C_E_A_C sn2_B_C_C_E_A_C -1081.86921496
sn2_B_C_A_E_A_A sn2_B_C_A_E_A_A -530.56202466
sn2_B_C_A_D_A_B sn2_B_C_A_D_A_B -613.71145246
sn2_B_C_A_A_C_C sn2_B_C_A_A_C_C -3407.81017843
sn2_B_C_A_A_B_D sn2_B_C_A_A_B_D -3407.81015163
sn2_B_B_A_A_B_C sn2_B_B_A_A_B_C -1406.67496923
sn2_B_B_A_A_B_B sn2_B_B_A_A_B_B -1046.64209844
sn2_B_A_E_E_C_D sn2_B_A_E_E_C_D -5539.35223217
sn2_B_A_E_E_C_C sn2_B_A_E_E_C_C -3426.14884819
sn2_B_A_E_E_B_C sn2_B_A_E_E_B_C -1312.94471281
sn2_B_A_E_E_B_A sn2_B_A_E_E_B_A -853.71704659
sn2_B_A_E_E_A_B sn2_B_A_E_E_A_B -592.88712916
sn2_B_A_E_E_A_A sn2_B_A_E_E_A_A -493.68881192
sn2_B_A_E_D_C_C sn2_B_A_E_D_C_C -3410.11258565
sn2_B_A_E_D_B_C sn2_B_A_E_D_B_C -1296.90867847
sn2_B_A_E_D_B_A sn2_B_A_E_D_B_A -837.68102071
sn2_B_A_E_D_A_B sn2_B_A_E_D_A_B -576.83781414
sn2_B_A_E_D_A_A sn2_B_A_E_D_A_A -477.65276115
sn2_B_A_E_C_B_C sn2_B_A_E_C_B_C -1349.81649273
sn2_B_A_E_C_A_A sn2_B_A_E_C_A_A -530.56873348
sn2_B_A_E_B_B_C sn2_B_A_E_B_B_C -1461.89864213
sn2_B_A_E_A_C_C sn2_B_A_E_A_C_C -3370.93973052
sn2_B_A_E_A_C_B sn2_B_A_E_A_C_B -3010.89763269
sn2_B_A_E_A_B_D sn2_B_A_E_A_B_D -3370.93933098
sn2_B_A_E_A_B_C sn2_B_A_E_A_B_C -1257.73585363
sn2_B_A_E_A_B_B sn2_B_A_E_A_B_B -897.69607740
sn2_B_A_E_A_B_A sn2_B_A_E_A_B_A -798.50560909
sn2_B_A_E_A_A_C sn2_B_A_E_A_A_C -897.68949111
sn2_B_A_E_A_A_A sn2_B_A_E_A_A_A -438.47556709
sn2_B_A_D_E_B_D sn2_B_A_D_E_B_D -3410.11096551
sn2_B_A_D_E_B_C sn2_B_A_D_E_B_C -1296.90758272
sn2_B_A_D_E_B_B sn2_B_A_D_E_B_B -936.86552346
sn2_B_A_D_E_B_A sn2_B_A_D_E_B_A -837.67387081
sn2_B_A_D_E_A_A sn2_B_A_D_E_A_A -477.64736164
sn2_B_A_D_D_B_C sn2_B_A_D_D_B_C -1280.87440013
sn2_B_A_D_D_A_C sn2_B_A_D_D_A_C -920.83182555
sn2_B_A_D_D_A_B sn2_B_A_D_D_A_B -560.80087033
sn2_B_A_D_D_A_A sn2_B_A_D_D_A_A -461.61462850
sn2_B_A_D_C_C_B sn2_B_A_D_C_C_B -3086.95146297
sn2_B_A_D_C_B_C sn2_B_A_D_C_B_C -1333.78839025
sn2_B_A_D_C_B_B sn2_B_A_D_C_B_B -973.75022957
sn2_B_A_D_C_A_B sn2_B_A_D_C_A_B -613.72061772
sn2_B_A_D_C_A_A sn2_B_A_D_C_A_A -514.53439262
sn2_B_A_D_A_C_D sn2_B_A_D_A_C_D -5468.11275491
sn2_B_A_D_A_C_C sn2_B_A_D_A_C_C -3354.90871424
sn2_B_A_D_A_B_C sn2_B_A_D_A_B_C -1241.70504508
sn2_B_A_D_A_A_B sn2_B_A_D_A_A_B -521.62670904
sn2_B_A_D_A_A_A sn2_B_A_D_A_A_A -422.43959938
sn2_B_A_C_E_B_B sn2_B_A_C_E_B_B -989.77988119
sn2_B_A_C_E_A_B sn2_B_A_C_E_A_B -629.75449806
sn2_B_A_C_E_A_A sn2_B_A_C_E_A_A -530.56629540
sn2_B_A_C_D_B_D sn2_B_A_C_D_B_D -3446.98830971
sn2_B_A_C_D_B_C sn2_B_A_C_D_B_C -1333.78540627
sn2_B_A_C_D_A_A sn2_B_A_C_D_A_A -514.53371434
sn2_B_A_C_C_C_D sn2_B_A_C_C_C_D -5613.09457390
sn2_B_A_C_C_B_C sn2_B_A_C_C_B_C -1386.68806720
sn2_B_A_C_C_B_B sn2_B_A_C_C_B_B -1026.65334063
sn2_B_A_C_C_A_A sn2_B_A_C_C_A_A -567.44174921
sn2_B_A_C_A_C_C sn2_B_A_C_A_C_C -3407.82022022
sn2_B_A_C_A_B_C sn2_B_A_C_A_B_C -1294.61689924
sn2_B_A_C_A_A_B sn2_B_A_C_A_A_B -574.54698161
sn2_B_A_B_D_A_C sn2_B_A_B_D_A_C -1085.82647426
sn2_B_A_B_C_B_B sn2_B_A_B_C_B_B -1138.72995715
sn2_B_A_B_A_C_B sn2_B_A_B_A_C_B -3159.85241763
sn2_B_A_B_A_A_C sn2_B_A_B_A_A_C -1046.65302349
sn2_B_A_B_A_A_B sn2_B_A_B_A_A_B -686.62432984
sn2_B_A_A_E_C_D sn2_B_A_A_E_C_D -5484.13629911
sn2_B_A_A_E_C_C sn2_B_A_A_E_C_C -3370.93230985
sn2_B_A_A_E_C_B sn2_B_A_A_E_C_B -3010.88552115
sn2_B_A_A_E_B_D sn2_B_A_A_E_B_D -3370.93206304
sn2_B_A_A_E_B_C sn2_B_A_A_E_B_C -1257.72833628
sn2_B_A_A_E_B_B sn2_B_A_A_E_B_B -897.68411616
sn2_B_A_A_E_A_C sn2_B_A_A_E_A_C -897.70116373
sn2_B_A_A_E_A_B sn2_B_A_A_E_A_B -537.66581245
sn2_B_A_A_E_A_A sn2_B_A_A_E_A_A -438.47932684
sn2_B_A_A_D_C_C sn2_B_A_A_D_C_C -3354.90113415
sn2_B_A_A_D_C_B sn2_B_A_A_D_C_B -2994.85477668
sn2_B_A_A_D_B_D sn2_B_A_A_D_B_D -3354.90087913
sn2_B_A_A_D_B_A sn2_B_A_A_D_B_A -782.46444924
sn2_B_A_A_D_A_C sn2_B_A_A_D_A_C -881.65498545
sn2_B_A_A_D_A_B sn2_B_A_A_D_A_B -521.62348752
sn2_B_A_A_C_C_C sn2_B_A_A_C_C_C -3407.81506557
sn2_B_A_A_C_C_B sn2_B_A_A_C_C_B -3047.77362759
sn2_B_A_A_C_B_A sn2_B_A_A_C_B_A -835.38440721
sn2_B_A_A_C_A_B sn2_B_A_A_C_A_B -574.54683071
sn2_B_A_A_B_B_C sn2_B_A_A_B_B_C -1406.68411870
sn2_B_A_A_A_C_C sn2_B_A_A_A_C_C -3315.73418272
sn2_B_A_A_A_C_B sn2_B_A_A_A_C_B -2955.68552967
sn2_B_A_A_A_B_D sn2_B_A_A_A_B_D -3315.73425566
sn2_A_E_E_E_C_A sn2_A_E_E_E_C_A -2817.96784547
sn2_A_E_E_E_B_B sn2_A_E_E_E_B_B -803.96611166
sn2_A_E_E_E_B_A sn2_A_E_E_E_B_A -704.76548609
sn2_A_E_E_E_A_B sn2_A_E_E_E_A_B -443.93007702
sn2_A_E_E_D_C_A sn2_A_E_E_D_C_A -2801.92949688
sn2_A_E_E_D_B_B sn2_A_E_E_D_B_B -787.92705035
sn2_A_E_E_D_A_B sn2_A_E_E_D_A_B -427.88832717
sn2_A_E_E_D_A_A sn2_A_E_E_D_A_A -328.69023848
sn2_A_E_E_C_C_A sn2_A_E_E_C_C_A -2854.84373118
sn2_A_E_E_C_B_A sn2_A_E_E_C_B_A -741.64167462
sn2_A_E_E_C_A_D sn2_A_E_E_C_A_D -2954.04592126
sn2_A_E_E_C_A_C sn2_A_E_E_C_A_C -840.84428103
sn2_A_E_E_C_A_B sn2_A_E_E_C_A_B -480.80713903
sn2_A_E_E_B_C_A sn2_A_E_E_B_C_A -2966.92449440
sn2_A_E_E_B_B_A sn2_A_E_E_B_B_A -853.72282459
sn2_A_E_E_B_A_D sn2_A_E_E_B_A_D -3066.12650451
sn2_A_E_E_B_A_C sn2_A_E_E_B_A_C -952.92465604
sn2_A_E_E_B_A_B sn2_A_E_E_B_A_B -592.88883446
sn2_A_E_E_B_A_A sn2_A_E_E_B_A_A -493.69446086
sn2_A_E_E_A_C_A sn2_A_E_E_A_C_A -2762.75054422
sn2_A_E_E_A_B_A sn2_A_E_E_A_B_A -649.54773859
sn2_A_E_E_A_A_C sn2_A_E_E_A_A_C -748.75034307
sn2_A_E_E_A_A_B sn2_A_E_E_A_A_B -388.70670907
sn2_A_E_E_A_A_A sn2_A_E_E_A_A_A -289.51209174
sn2_A_E_D_E_C_A sn2_A_E_D_E_C_A -2801.92058135
sn2_A_E_D_E_A_B sn2_A_E_D_E_A_B -427.87961805
sn2_A_E_D_E_A_A sn2_A_E_D_E_A_A -328.68174716
sn2_A_E_D_D_A_C sn2_A_E_D_D_A_C -771.88507917
sn2_A_E_D_D_A_A sn2_A_E_D_D_A_A -312.64441535
sn2_A_E_D_C_C_A sn2_A_E_D_C_C_A -2838.80409932
sn2_A_E_D_C_B_A sn2_A_E_D_C_B_A -725.60170584
sn2_A_E_D_C_A_D sn2_A_E_D_C_A_D -2938.00185282
sn2_A_E_D_C_A_C sn2_A_E_D_C_A_C -824.80041216
sn2_A_E_D_C_A_A sn2_A_E_D_C_A_A -365.56772418
sn2_A_E_D_B_C_A sn2_A_E_D_B_C_A -2950.88365183
sn2_A_E_D_B_B_A sn2_A_E_D_B_B_A -837.68167052
sn2_A_E_D_B_A_C sn2_A_E_D_B_A_C -936.88075240
sn2_A_E_D_B_A_B sn2_A_E_D_B_A_B -576.84507593
sn2_A_E_D_A_B_A sn2_A_E_D_A_B_A -633.50643128
sn2_A_E_D_A_A_C sn2_A_E_D_A_A_C -732.70534449
sn2_A_E_D_A_A_B sn2_A_E_D_A_A_B -372.66169151
sn2_A_E_C_E_A_B sn2_A_E_C_E_A_B -480.80150849
sn2_A_E_C_E_A_A sn2_A_E_C_E_A_A -381.60341263
sn2_A_E_C_D_C_B sn2_A_E_C_D_C_B -2938.00416680
sn2_A_E_C_D_A_B sn2_A_E_C_D_A_B -464.76506934
sn2_A_E_C_D_A_A sn2_A_E_C_D_A_A -365.56898337
sn2_A_E_C_C_C_A sn2_A_E_C_C_C_A -2891.71391133
sn2_A_E_C_C_B_A sn2_A_E_C_C_B_A -778.51182293
sn2_A_E_C_B_C_B sn2_A_E_C_B_C_B -3102.98625167
sn2_A_E_C_B_C_A sn2_A_E_C_B_C_A -3003.79090872
sn2_A_E_C_B_B_B sn2_A_E_C_B_B_B -989.78484228
sn2_A_E_C_B_B_A sn2_A_E_C_B_B_A -890.58896516
sn2_A_E_C_B_A_D sn2_A_E_C_B_A_D -3102.98701242
sn2_A_E_C_A_C_A sn2_A_E_C_A_C_A -2799.63008734
sn2_A_E_C_A_B_B sn2_A_E_C_A_B_B -785.62406510
sn2_A_E_C_A_B_A sn2_A_E_C_A_B_A -686.42746450
sn2_A_E_C_A_A_C sn2_A_E_C_A_A_C -785.62404822
sn2_A_E_C_A_A_B sn2_A_E_C_A_A_B -425.58692292
sn2_A_E_B_E_B_A sn2_A_E_B_E_B_A -853.71988055
sn2_A_E_B_E_A_A sn2_A_E_B_E_A_A -493.68699350
sn2_A_E_B_D_C_A sn2_A_E_B_D_C_A -2950.88221985
sn2_A_E_B_D_A_B sn2_A_E_B_D_A_B -576.84302009
sn2_A_E_B_D_A_A sn2_A_E_B_D_A_A -477.64776783
sn2_A_E_B_C_B_B sn2_A_E_B_C_B_B -989.78229020
sn2_A_E_B_C_B_A sn2_A_E_B_C_B_A -890.58776077
sn2_A_E_B_C_A_B sn2_A_E_B_C_A_B -629.75224056
sn2_A_E_B_A_B_A sn2_A_E_B_A_B_A -798.50246579
sn2_A_E_B_A_A_B sn2_A_E_B_A_A_B -537.66346213
sn2_A_E_B_A_A_A sn2_A_E_B_A_A_A -438.47269399
sn2_A_E_A_E_B_A sn2_A_E_A_E_B_A -649.54076412
