calc label enthalpyR enthalpyP
sn2_C_E_C_A_C_A sn2_C_E_C_A_C_A -2891.19843725 -318.87605731
sn2_C_E_C_A_B_C sn2_C_E_C_A_B_C -777.99572977 -777.99574351
sn2_C_E_C_A_B_A sn2_C_E_C_A_B_A -778.00243963 -318.87604900
sn2_C_E_C_A_A_A sn2_C_E_C_A_A_A -417.98346591 -318.87605381
sn2_C_E_B_D_B_A sn2_C_E_B_D_B_A -929.25595366 -470.12823527
sn2_C_E_B_D_A_C sn2_C_E_B_D_A_C -569.23967759 -929.25194559
sn2_C_E_B_D_A_A sn2_C_E_B_D_A_A -569.23973792 -470.13283889
sn2_C_E_B_C_B_B sn2_C_E_B_C_B_B -982.13580717 -622.12659937
sn2_C_E_B_A_C_A sn2_C_E_B_A_C_A -3003.27370297 -430.94747725
sn2_C_E_B_A_B_B sn2_C_E_B_A_B_B -890.07733212 -530.05729835
sn2_C_E_B_A_A_B sn2_C_E_B_A_A_B -530.06552415 -530.06344632
sn2_C_E_A_E_A_C sn2_C_E_A_E_A_C -381.11748394 -741.13497665
sn2_C_E_A_E_A_B sn2_C_E_A_E_A_B -381.11747824 -381.11955991
sn2_C_E_A_D_C_B sn2_C_E_A_D_C_B -2838.29692835 -365.08448098
sn2_C_E_A_D_C_A sn2_C_E_A_D_C_A -2838.29170822 -265.97294790
sn2_C_E_A_D_B_B sn2_C_E_A_D_B_B -725.10097137 -365.08448369
sn2_C_E_A_D_B_A sn2_C_E_A_D_B_A -725.10099975 -265.97294113
sn2_C_E_A_D_A_C sn2_C_E_A_D_A_C -365.08455233 -725.10097062
sn2_C_E_A_D_A_B sn2_C_E_A_D_A_B -365.08396086 -365.08450301
sn2_C_E_A_D_A_A sn2_C_E_A_D_A_A -365.08916440 -265.97296012
sn2_C_E_A_C_C_C sn2_C_E_A_C_C_C -2891.19121543 -777.99618545
sn2_C_E_A_C_C_A sn2_C_E_A_C_C_A -2891.19120582 -318.87627404
sn2_C_E_A_C_B_C sn2_C_E_A_C_B_C -777.99617465 -777.99618703
sn2_C_E_A_C_B_B sn2_C_E_A_C_B_B -777.99617141 -417.98371990
sn2_C_E_A_C_B_A sn2_C_E_A_C_B_A -777.99617503 -318.87627543
sn2_C_E_A_C_A_A sn2_C_E_A_C_A_A -417.98371566 -318.87628123
sn2_C_E_A_B_C_B sn2_C_E_A_B_C_B -3003.26919416 -530.05653243
sn2_C_E_A_B_A_A sn2_C_E_A_B_A_A -530.06552673 -430.95283246
sn2_C_E_A_A_C_B sn2_C_E_A_A_C_B -2799.12347551 -325.91122497
sn2_C_E_A_A_C_A sn2_C_E_A_A_C_A -2799.11813094 -226.79988396
sn2_C_E_A_A_B_B sn2_C_E_A_A_B_B -685.92737837 -325.91122320
sn2_C_E_A_A_B_A sn2_C_E_A_A_B_A -685.92297751 -226.79989168
sn2_C_E_A_A_A_C sn2_C_E_A_A_A_C -325.91120817 -685.92738270
sn2_C_E_A_A_A_A sn2_C_E_A_A_A_A -325.91588809 -226.79988309
sn2_C_D_E_E_C_B sn2_C_D_E_E_C_B -2893.50582682 -420.29112073
sn2_C_D_E_E_B_B sn2_C_D_E_E_B_B -780.30992559 -420.29728689
sn2_C_D_E_E_A_B sn2_C_D_E_E_A_B -420.29754662 -420.29730423
sn2_C_D_E_E_A_A sn2_C_D_E_E_A_A -420.29755414 -321.19094841
sn2_C_D_E_D_C_B sn2_C_D_E_D_C_B -2877.46798490 -404.25629185
sn2_C_D_E_D_A_B sn2_C_D_E_D_A_B -404.25419695 -404.25629553
sn2_C_D_E_C_C_B sn2_C_D_E_C_C_B -2930.36866211 -457.15372757
sn2_C_D_E_C_B_B sn2_C_D_E_C_B_B -817.17181585 -457.15442882
sn2_C_D_E_C_A_A sn2_C_D_E_C_A_A -457.15466415 -358.05138686
sn2_C_D_E_A_C_C sn2_C_D_E_A_C_C -2838.29212043 -725.09623308
sn2_C_D_E_A_C_B sn2_C_D_E_A_C_B -2838.29254024 -365.07845496
sn2_C_D_E_A_C_A sn2_C_D_E_A_C_A -2838.29330405 -265.97189600
sn2_C_D_E_A_B_C sn2_C_D_E_A_B_C -725.09621709 -725.09622857
sn2_C_D_E_A_B_B sn2_C_D_E_A_B_B -725.09650644 -365.07845492
sn2_C_D_E_A_A_C sn2_C_D_E_A_A_C -365.07847813 -725.09622150
sn2_C_D_E_A_A_B sn2_C_D_E_A_A_B -365.07768506 -365.07845636
sn2_C_D_E_A_A_A sn2_C_D_E_A_A_A -365.07910275 -265.97190538
sn2_C_D_D_E_C_B sn2_C_D_D_E_C_B -2877.46625883 -404.25571579
sn2_C_D_D_D_A_B sn2_C_D_D_D_A_B -388.21716287 -388.21903805
sn2_C_D_D_C_C_C sn2_C_D_D_C_C_C -2914.33068855 -801.13647582
sn2_C_D_D_C_B_C sn2_C_D_D_C_B_C -801.13486631 -801.13646841
sn2_C_D_D_C_B_A sn2_C_D_D_C_B_A -801.13485981 -342.01635395
sn2_C_D_D_A_C_C sn2_C_D_D_A_C_C -2822.25503373 -709.05923442
sn2_C_D_D_A_C_B sn2_C_D_D_A_C_B -2822.25503514 -349.04219960
sn2_C_D_D_A_B_C sn2_C_D_D_A_B_C -709.05925478 -709.05923646
sn2_C_D_D_A_A_D sn2_C_D_D_A_A_D -349.04220868 -2822.25502018
sn2_C_D_D_A_A_C sn2_C_D_D_A_A_C -349.04220227 -709.05924537
sn2_C_D_D_A_A_B sn2_C_D_D_A_A_B -349.04333559 -349.04221157
sn2_C_D_C_E_C_A sn2_C_D_C_E_C_A -2930.36879935 -358.02762152
sn2_C_D_C_E_A_C sn2_C_D_C_E_A_C -457.15545182 -817.17247711
sn2_C_D_C_D_C_A sn2_C_D_C_D_C_A -2914.33432428 -342.01767903
sn2_C_D_C_D_B_A sn2_C_D_C_D_B_A -801.13851978 -342.01768808
sn2_C_D_C_D_A_B sn2_C_D_C_D_A_B -441.12139494 -441.12240524
sn2_C_D_C_D_A_A sn2_C_D_C_D_A_A -441.12140541 -342.01836115
sn2_C_D_C_C_B_A sn2_C_D_C_C_B_A -853.96798712 -394.91059060
sn2_C_D_C_A_C_B sn2_C_D_C_A_C_B -2875.15820646 -401.94535722
sn2_C_D_C_A_B_A sn2_C_D_C_A_B_A -761.96237631 -302.84301447
sn2_C_D_C_A_A_C sn2_C_D_C_A_A_C -401.94535965 -761.96238946
sn2_C_D_B_D_C_A sn2_C_D_B_D_C_A -3026.41118018 -454.09807651
sn2_C_D_B_D_A_B sn2_C_D_B_D_A_B -553.19942986 -553.19991019
sn2_C_D_B_C_B_C sn2_C_D_B_C_B_C -966.10234826 -966.10419261
sn2_C_D_B_A_C_B sn2_C_D_B_A_C_B -2987.23140319 -514.01903453
sn2_C_D_B_A_B_C sn2_C_D_B_A_B_C -874.03561826 -874.03559495
sn2_C_D_B_A_A_A sn2_C_D_B_A_A_A -514.01905708 -414.91873960
sn2_C_D_A_E_C_C sn2_C_D_A_E_C_C -2838.28994707 -725.09404539
sn2_C_D_A_E_B_D sn2_C_D_A_E_B_D -725.09488426 -2838.28996573
sn2_C_D_A_E_B_C sn2_C_D_A_E_B_C -725.09394145 -725.09488794
sn2_C_D_A_E_A_D sn2_C_D_A_E_A_D -365.07719610 -2838.28993835
sn2_C_D_A_E_A_C sn2_C_D_A_E_A_C -365.07718695 -725.09742128
sn2_C_D_A_E_A_B sn2_C_D_A_E_A_B -365.07718975 -365.07765019
sn2_C_D_A_D_C_C sn2_C_D_A_D_C_C -2822.25703667 -709.06127136
sn2_C_D_A_D_B_C sn2_C_D_A_D_B_C -709.06125889 -709.06128356
sn2_C_D_A_D_B_A sn2_C_D_A_D_B_A -709.06128721 -249.93829191
sn2_C_D_A_D_A_D sn2_C_D_A_D_A_D -349.04415381 -2822.25702840
sn2_C_D_A_D_A_B sn2_C_D_A_D_A_B -349.04414960 -349.04415512
sn2_C_D_A_C_C_C sn2_C_D_A_C_C_C -2875.15674032 -761.96089950
sn2_C_D_A_C_B_C sn2_C_D_A_C_B_C -761.96089803 -761.96090588
sn2_C_D_A_C_B_A sn2_C_D_A_C_B_A -761.96090243 -302.84148115
sn2_C_D_A_C_A_B sn2_C_D_A_C_A_B -401.94391266 -401.94392273
sn2_C_D_A_B_B_C sn2_C_D_A_B_B_C -874.03492926 -874.03493269
sn2_C_D_A_A_C_D sn2_C_D_A_A_C_D -2783.08356034 -2783.08357017
sn2_C_D_A_A_C_B sn2_C_D_A_A_C_B -2783.08356113 -309.87088981
sn2_C_D_A_A_B_D sn2_C_D_A_A_B_D -669.88772927 -2783.08358419
sn2_C_D_A_A_B_C sn2_C_D_A_A_B_C -669.88773053 -669.88773156
sn2_C_D_A_A_B_B sn2_C_D_A_A_B_B -669.88773392 -309.87088947
sn2_C_D_A_A_A_B sn2_C_D_A_A_A_B -309.87088422 -309.87088298
sn2_C_C_E_E_B_C sn2_C_C_E_E_B_C -833.20127433 -833.20297585
sn2_C_C_E_E_A_B sn2_C_C_E_E_A_B -473.18035729 -473.18229294
sn2_C_C_E_E_A_A sn2_C_C_E_E_A_A -473.18326982 -374.09058934
sn2_C_C_E_D_B_C sn2_C_C_E_D_B_C -817.16124214 -817.16284506
sn2_C_C_E_D_A_A sn2_C_C_E_D_A_A -457.14467130 -358.04885055
sn2_C_C_E_C_C_B sn2_C_C_E_C_C_B -2983.25330074 -510.03534109
sn2_C_C_E_A_C_C sn2_C_C_E_A_C_C -2891.18049225 -777.98357974
sn2_C_C_E_A_B_B sn2_C_C_E_A_B_B -777.98357591 -417.96445730
sn2_C_C_E_A_A_B sn2_C_C_E_A_A_B -417.96602169 -417.96442140
sn2_C_C_D_E_B_B sn2_C_C_D_E_B_B -817.16123065 -457.14472211
sn2_C_C_D_E_A_C sn2_C_C_D_E_A_C -457.14217665 -817.16356397
sn2_C_C_D_E_A_A sn2_C_C_D_E_A_A -457.14215707 -358.04759518
sn2_C_C_D_D_B_B sn2_C_C_D_D_B_B -801.12475620 -441.10765141
sn2_C_C_D_D_A_C sn2_C_C_D_D_A_C -441.10627142 -801.12596257
sn2_C_C_D_D_A_B sn2_C_C_D_D_A_B -441.10623363 -441.10764582
sn2_C_C_D_D_A_A sn2_C_C_D_D_A_A -441.10628258 -342.01191974
sn2_C_C_D_C_A_A sn2_C_C_D_C_A_A -394.90938206
sn2_C_C_D_B_B_B sn2_C_C_D_B_B_B -966.09751986 -606.08121802
sn2_C_C_D_A_A_A sn2_C_C_D_A_A_A -401.93062722 -302.83500489
sn2_C_C_C_E_A_C sn2_C_C_C_E_A_C -510.03692056 -870.05785598
sn2_C_C_C_E_A_B sn2_C_C_C_E_A_B -510.03688474 -510.03838034
sn2_C_C_C_D_B_C sn2_C_C_C_D_B_C -854.02126680 -854.02205961
sn2_C_C_C_A_B_C sn2_C_C_C_A_B_C -814.84425667 -814.84426173
sn2_C_C_C_A_A_A sn2_C_C_C_A_A_A -454.82558362 -355.73310647
sn2_C_C_B_E_A_C sn2_C_C_B_E_A_C -622.12103994 -982.14096343
sn2_C_C_B_C_B_B sn2_C_C_B_C_B_B -1018.98123744 -658.96330471
sn2_C_C_A_E_C_C sn2_C_C_A_E_C_C -2891.18046805 -777.98352554
sn2_C_C_A_E_B_D sn2_C_C_A_E_B_D -777.98356160 -2891.18050526
sn2_C_C_A_E_A_A sn2_C_C_A_E_A_A -417.96437311 -318.87026808
sn2_C_C_A_D_C_C sn2_C_C_A_D_C_C -2875.14566045 -761.94880601
sn2_C_C_A_D_B_D sn2_C_C_A_D_B_D -761.94881100 -2875.14565020
sn2_C_C_A_C_A_A sn2_C_C_A_C_A_A -454.82559122 -355.73310725
sn2_C_C_A_B_B_C sn2_C_C_A_B_B_C -926.91774221 -926.91771649
sn2_C_C_A_A_B_B sn2_C_C_A_A_B_B -722.77472940 -362.75681899
sn2_C_C_A_A_A_C sn2_C_C_A_A_A_C -362.75680607 -722.77472039
sn2_C_B_E_A_A_A sn2_C_B_E_A_A_A -530.05055742 -430.94770595
sn2_C_B_D_E_A_C sn2_C_B_D_E_A_C -569.22747044 -929.23899365
sn2_C_B_D_A_A_B sn2_C_B_D_A_A_B -514.01601082 -514.01600749
sn2_C_B_A_E_B_C sn2_C_B_A_E_B_C -890.06244534 -890.06233351
sn2_C_B_A_E_A_C sn2_C_B_A_E_A_C -530.04885009 -890.06239824
sn2_C_B_A_E_A_B sn2_C_B_A_E_A_B -530.04904046 -530.04891134
sn2_C_B_A_E_A_A sn2_C_B_A_E_A_A -530.04797691 -430.94811659
sn2_C_B_A_D_B_C sn2_C_B_A_D_B_C -874.02906781 -874.02916729
sn2_C_B_A_D_A_C sn2_C_B_A_D_A_C -514.01143028 -874.02922913
sn2_C_B_A_C_A_A sn2_C_B_A_C_A_A -467.80996822
sn2_C_B_A_B_A_B sn2_C_B_A_B_A_B -678.98388718 -678.98383078
sn2_C_B_A_A_C_C sn2_C_B_A_A_C_C -2948.05048681 -834.85455904
sn2_C_B_A_A_B_D sn2_C_B_A_A_B_D -834.85454338 -2948.05048168
sn2_C_B_A_A_B_C sn2_C_B_A_A_B_C -834.85466484 -834.85452880
sn2_C_B_A_A_B_B sn2_C_B_A_A_B_B -834.85470673 -474.83808480
sn2_C_B_A_A_A_B sn2_C_B_A_A_A_B -474.83894905 -474.83885349
sn2_C_A_E_E_C_B sn2_C_A_E_E_C_B -2854.32644238 -381.10936230
sn2_C_A_E_E_C_A sn2_C_A_E_E_C_A -2854.32644349 -282.01441020
sn2_C_A_E_E_B_D sn2_C_A_E_E_B_D -741.12942007 -2854.32521786
sn2_C_A_E_E_A_B sn2_C_A_E_E_A_B -381.10874301 -381.11549458
sn2_C_A_E_E_A_A sn2_C_A_E_E_A_A -381.10954072 -282.01319508
sn2_C_A_E_D_C_C sn2_C_A_E_D_C_C -2838.28730526 -725.09364328
sn2_C_A_E_D_C_B sn2_C_A_E_D_C_B -2838.28731425 -365.07482354
sn2_C_A_E_D_A_B sn2_C_A_E_D_A_B -365.07086603 -365.07483479
sn2_C_A_E_D_A_A sn2_C_A_E_D_A_A -365.07088099 -265.97469860
sn2_C_A_E_C_B_D sn2_C_A_E_C_B_D -777.98598054 -2891.18589038
sn2_C_A_E_C_B_B sn2_C_A_E_C_B_B -777.98924007 -417.97016543
sn2_C_A_E_C_B_A sn2_C_A_E_C_B_A -777.98687242 -318.87264841
sn2_C_A_E_C_A_B sn2_C_A_E_C_A_B -417.96592350 -417.97043909
sn2_C_A_E_C_A_A sn2_C_A_E_C_A_A -417.96601439 -318.87603333
sn2_C_A_E_B_C_B sn2_C_A_E_B_C_B -3003.27312799 -530.05489800
sn2_C_A_E_B_B_B sn2_C_A_E_B_B_B -890.06787384 -530.05489984
sn2_C_A_E_B_A_B sn2_C_A_E_B_A_B -530.05435243 -530.05179930
sn2_C_A_E_B_A_A sn2_C_A_E_B_A_A -530.05435440 -430.95656744
sn2_C_A_E_A_C_D sn2_C_A_E_A_C_D -2799.11004423 -2799.11000575
sn2_C_A_E_A_C_C sn2_C_A_E_A_C_C -2799.10969312 -685.91492842
sn2_C_A_E_A_C_B sn2_C_A_E_A_C_B -2799.10989418 -325.89348108
sn2_C_A_E_A_B_C sn2_C_A_E_A_B_C -685.91304269 -685.91304659
sn2_C_A_E_A_B_B sn2_C_A_E_A_B_B -685.91492367 -325.89310279
sn2_C_A_E_A_A_C sn2_C_A_E_A_A_C -325.89347598 -685.91491485
sn2_C_A_D_E_C_C sn2_C_A_D_E_C_C -2838.28808974 -725.09145369
sn2_C_A_D_E_B_C sn2_C_A_D_E_B_C -725.09119892 -725.09097964
sn2_C_A_D_E_A_C sn2_C_A_D_E_A_C -365.07229300 -725.09127643
sn2_C_A_D_E_A_A sn2_C_A_D_E_A_A -365.07227805 -265.97347342
sn2_C_A_D_D_C_D sn2_C_A_D_D_C_D -2822.25276974 -2822.25260570
sn2_C_A_D_D_B_B sn2_C_A_D_D_B_B -709.05589800 -349.03745370
sn2_C_A_D_D_A_A sn2_C_A_D_D_A_A -349.03728111 -249.93903343
sn2_C_A_D_C_C_D sn2_C_A_D_C_C_D -2875.15236631 -2875.15266586
sn2_C_A_D_C_C_C sn2_C_A_D_C_C_C -2875.15236599 -761.95597852
sn2_C_A_D_C_C_B sn2_C_A_D_C_C_B -2875.15236086 -401.93793055
sn2_C_A_D_C_B_D sn2_C_A_D_C_B_D -761.95550629 -2875.15266638
sn2_C_A_D_C_B_C sn2_C_A_D_C_B_C -761.95550561 -761.95597828
sn2_C_A_D_C_A_B sn2_C_A_D_C_A_B -401.93683478 -401.93793676
sn2_C_A_D_C_A_A sn2_C_A_D_C_A_A -401.93684218 -302.84149598
sn2_C_A_D_B_C_C sn2_C_A_D_B_C_C -2987.22945668 -874.03632730
sn2_C_A_D_B_B_D sn2_C_A_D_B_B_D -874.03258763 -2987.23346079
sn2_C_A_D_B_B_C sn2_C_A_D_B_B_C -874.03258484 -874.03633701
sn2_C_A_D_B_B_B sn2_C_A_D_B_B_B -874.03258192 -514.01721240
sn2_C_A_D_B_A_C sn2_C_A_D_B_A_C -514.01408946 -874.03633340
sn2_C_A_D_B_A_B sn2_C_A_D_B_A_B -514.01409823 -514.01714666
sn2_C_A_D_B_A_A sn2_C_A_D_B_A_A -514.00598646 -414.92291641
sn2_C_A_D_A_B_D sn2_C_A_D_A_B_D -669.87996020 -2783.07679383
sn2_C_A_D_A_B_B sn2_C_A_D_A_B_B -669.87995829 -309.86155528
sn2_C_A_D_A_A_C sn2_C_A_D_A_A_C -309.86155527 -669.87995334
sn2_C_A_D_A_A_A sn2_C_A_D_A_A_A -309.86153996 -210.76290874
sn2_C_A_C_E_C_D sn2_C_A_C_E_C_D -2891.18766119 -2891.18725209
sn2_C_A_C_E_C_C sn2_C_A_C_E_C_C -2891.18767119 -777.99009272
sn2_C_A_C_E_B_D sn2_C_A_C_E_B_D -777.99066384 -2891.18708456
sn2_C_A_C_D_C_B sn2_C_A_C_D_C_B -2875.15357729 -401.93795902
sn2_C_A_C_D_A_A sn2_C_A_C_D_A_A -401.93812635 -302.84302666
sn2_C_A_C_C_B_A sn2_C_A_C_C_B_A -814.84423715 -355.73312700
sn2_C_A_C_B_B_D sn2_C_A_C_B_B_D -926.91995971 -3040.12036302
sn2_C_A_C_B_B_C sn2_C_A_C_B_B_C -926.91994187 -926.92276166
sn2_C_A_C_B_B_B sn2_C_A_C_B_B_B -926.91994687 -566.90268757
sn2_C_A_C_B_A_A sn2_C_A_C_B_A_A -566.90470363 -467.80998502
sn2_C_A_C_A_C_D sn2_C_A_C_A_C_D -2835.97724239 -2835.97725429
sn2_C_A_C_A_C_A sn2_C_A_C_A_C_A -2835.97724026 -263.66704895
sn2_C_A_C_A_A_B sn2_C_A_C_A_A_B -362.76184912 -362.76185961
sn2_C_A_C_A_A_A sn2_C_A_C_A_A_A -362.76188803 -263.66612800
sn2_C_A_B_E_A_B sn2_C_A_B_E_A_B -530.06014592 -530.05804890
sn2_C_A_B_E_A_A sn2_C_A_B_E_A_A -530.05456218 -430.96439992
sn2_C_A_B_D_B_D sn2_C_A_B_D_B_D -874.03684865 -2987.23519266
sn2_C_A_B_D_A_C sn2_C_A_B_D_A_C -514.01805901 -874.03657931
sn2_C_A_B_D_A_A sn2_C_A_B_D_A_A -514.01805985 -414.92224661
sn2_C_A_B_C_C_D sn2_C_A_B_C_C_D -3040.12031662 -3040.12082361
sn2_C_A_B_C_C_C sn2_C_A_B_C_C_C -3040.12031566 -926.92387553
sn2_C_A_B_C_C_B sn2_C_A_B_C_C_B -3040.12031663 -566.90469168
sn2_C_A_B_C_B_C sn2_C_A_B_C_B_C -926.92323050 -926.92387723
sn2_C_A_B_C_B_B sn2_C_A_B_C_B_B -926.92323208 -566.90469018
sn2_C_A_B_C_A_B sn2_C_A_B_C_A_B -566.90387916 -566.90467636
sn2_C_A_B_C_A_A sn2_C_A_B_C_A_A -566.83546305 -467.80997760
sn2_C_A_B_A_A_B sn2_C_A_B_A_A_B -474.83853648 -474.83853519
sn2_C_A_B_A_A_A sn2_C_A_B_A_A_A -474.83854509 -375.74364221
sn2_C_A_A_E_C_B sn2_C_A_A_E_C_B -2799.11071158 -325.89615717
sn2_C_A_A_E_B_B sn2_C_A_A_E_B_B -685.91380741 -325.89337994
sn2_C_A_A_E_A_C sn2_C_A_A_E_A_C -325.89483143 -685.91492301
sn2_C_A_A_E_A_B sn2_C_A_A_E_A_B -325.89482038 -325.89612744
sn2_C_A_A_D_C_C sn2_C_A_A_D_C_C -2783.07742932 -669.88056675
sn2_C_A_A_D_B_C sn2_C_A_A_D_B_C -669.88055904 -669.88054810
sn2_C_A_A_D_B_B sn2_C_A_A_D_B_B -669.88055896 -309.86211541
sn2_C_A_A_D_A_C sn2_C_A_A_D_A_C -309.86211780 -669.88056144
sn2_C_A_A_D_A_A sn2_C_A_A_D_A_A -309.86213232 -210.76348818
sn2_C_A_A_C_B_B sn2_C_A_A_C_B_B -722.77967012 -362.76110801
sn2_C_A_A_C_B_A sn2_C_A_A_C_B_A -722.77967153 -263.66612584
sn2_C_A_A_C_A_A sn2_C_A_A_C_A_A -362.76110847 -263.66612440
sn2_C_A_A_B_C_B sn2_C_A_A_B_C_B -2948.05070899 -474.83484951
sn2_C_A_A_B_B_C sn2_C_A_A_B_B_C -834.85362618 -834.85685940
sn2_C_A_A_B_B_B sn2_C_A_A_B_B_B -834.85364118 -474.83681782
sn2_C_A_A_B_B_A sn2_C_A_A_B_B_A -834.85363737 -375.74356712
sn2_C_A_A_B_A_B sn2_C_A_A_B_A_B -474.83484447 -474.83481629
sn2_C_A_A_B_A_A sn2_C_A_A_B_A_A -474.83853922 -375.74426893
sn2_C_A_A_A_C_D sn2_C_A_A_A_C_D -2743.90397364 -2743.90397521
sn2_C_A_A_A_C_C sn2_C_A_A_A_C_C -2743.90397469 -630.70706318
sn2_C_A_A_A_C_B sn2_C_A_A_A_C_B -2743.90397411 -270.68886478
sn2_C_A_A_A_B_B sn2_C_A_A_A_B_B -630.70707682 -270.68886352
sn2_C_A_A_A_A_C sn2_C_A_A_A_A_C -270.68886090 -630.70674663
sn2_B_E_E_E_B_A sn2_B_E_E_E_B_A -449.31535150
sn2_B_E_E_E_A_A sn2_B_E_E_E_A_A -548.42765647 -449.31535801
sn2_B_E_E_D_B_B sn2_B_E_E_D_B_B -892.39817012 -532.38704624
sn2_B_E_E_D_B_A sn2_B_E_E_D_B_A -433.27398641
sn2_B_E_E_D_A_A sn2_B_E_E_D_A_A -532.38774869 -433.27394783
sn2_B_E_E_C_B_B sn2_B_E_E_C_B_B -945.29020105 -585.28307791
sn2_B_E_E_C_A_A sn2_B_E_E_C_A_A -486.17201073
sn2_B_E_E_A_B_A sn2_B_E_E_A_B_A -394.09629329
sn2_B_E_E_A_A_B sn2_B_E_E_A_A_B -493.20731878 -493.20923488
sn2_B_E_E_A_A_A sn2_B_E_E_A_A_A -493.06567232 -394.09629073
sn2_B_E_D_E_B_B sn2_B_E_D_E_B_B -892.39168190 -532.39158311
sn2_B_E_D_D_A_A sn2_B_E_D_D_A_A -516.35016119 -417.23686880
sn2_B_E_D_B_B_A sn2_B_E_D_B_B_A -1041.33504201 -582.21831084
sn2_B_E_D_A_C_B sn2_B_E_D_A_C_B -2950.37920476 -477.17527335
sn2_B_E_D_A_C_A sn2_B_E_D_A_C_A -2950.37788516 -378.06176182
sn2_B_E_D_A_B_C sn2_B_E_D_A_B_C -837.18367532 -837.18366952
sn2_B_E_D_A_A_C sn2_B_E_D_A_A_C -477.17444286 -837.18364503
sn2_B_E_D_A_A_A sn2_B_E_D_A_A_A -477.17318655 -378.06175981
sn2_B_E_C_E_C_A sn2_B_E_C_E_C_A -3058.49033135 -486.17248603
sn2_B_E_C_E_A_C sn2_B_E_C_E_A_C -585.28551893 -945.29895898
sn2_B_E_C_D_C_B sn2_B_E_C_D_C_B -3042.45457960 -569.25032551
sn2_B_E_C_C_B_D sn2_B_E_C_C_B_D -982.14730522 -3095.34798159
sn2_B_E_C_A_C_B sn2_B_E_C_A_C_B -3003.28229008 -530.07317807
sn2_B_E_C_A_B_B sn2_B_E_C_A_B_B -890.08374556 -530.07421025
sn2_B_E_C_A_B_A sn2_B_E_C_A_B_A -890.08375059 -430.96439272
sn2_B_E_C_A_A_C sn2_B_E_C_A_A_C -530.07420525 -890.08714553
sn2_B_E_C_A_A_A sn2_B_E_C_A_A_A -530.07418100 -430.96441945
sn2_B_E_B_E_A_B sn2_B_E_B_E_A_B -697.37138156 -697.36999016
sn2_B_E_B_D_A_A sn2_B_E_B_D_A_A -681.32937246 -582.22047722
sn2_B_E_B_C_A_C sn2_B_E_B_C_A_C -734.21473533 -1094.22363783
sn2_B_E_B_A_C_B sn2_B_E_B_A_C_B -3115.35707189 -642.14904734
sn2_B_E_B_A_B_B sn2_B_E_B_A_B_B -1002.15784451 -642.14905977
sn2_B_E_A_E_C_A sn2_B_E_A_E_C_A -2966.40933549 -394.06121241
sn2_B_E_A_E_B_A sn2_B_E_A_E_B_A -853.21698246 -394.09584760
sn2_B_E_A_E_A_C sn2_B_E_A_E_A_C -493.20718558 -853.21887660
sn2_B_E_A_E_A_B sn2_B_E_A_E_A_B -493.21013967 -493.20784760
sn2_B_E_A_D_C_B sn2_B_E_A_D_C_B -2950.37655042 -477.17465095
sn2_B_E_A_D_B_A sn2_B_E_A_D_B_A -837.17889237 -378.06152764
sn2_B_E_A_D_A_C sn2_B_E_A_D_A_C -477.17458383 -837.18159250
sn2_B_E_A_D_A_A sn2_B_E_A_D_A_A -477.17445914 -378.06175645
sn2_B_E_A_C_A_C sn2_B_E_A_C_A_C -530.07404346 -890.08256723
sn2_B_E_A_C_A_A sn2_B_E_A_C_A_A -530.07417948 -430.96439720
sn2_B_E_A_B_B_A sn2_B_E_A_B_B_A -1002.15552892 -543.03818323
sn2_B_E_A_A_A_D sn2_B_E_A_A_A_D -438.00174849 -2911.20698491
sn2_B_E_A_A_A_C sn2_B_E_A_A_A_C -438.00175342 -798.01166111
sn2_B_E_A_A_A_B sn2_B_E_A_A_A_B -438.00178291 -438.00178279
sn2_B_E_A_A_A_A sn2_B_E_A_A_A_A -438.00178626 -338.88893971
sn2_B_D_E_A_B_C sn2_B_D_E_A_B_C -837.17548987 -837.17568306
sn2_B_D_E_A_A_A sn2_B_D_E_A_A_A -477.16380069 -378.05255072
sn2_B_D_D_E_A_B sn2_B_D_D_E_A_B -516.34231275 -516.34024547
sn2_B_D_D_E_A_A sn2_B_D_D_E_A_A -516.34232504 -417.23043125
sn2_B_D_D_C_B_A sn2_B_D_D_C_B_A -913.21590934 -454.09707079
sn2_B_D_D_C_A_C sn2_B_D_D_C_A_C -553.20502203 -913.21840880
sn2_B_D_D_A_C_C sn2_B_D_D_A_C_C -2934.33442099 -821.13976229
sn2_B_D_D_A_A_B sn2_B_D_D_A_A_B -461.12868512 -461.12912303
sn2_B_D_C_D_A_C sn2_B_D_C_D_A_C -553.20849718 -913.21688532
sn2_B_D_C_A_A_A sn2_B_D_C_A_A_A -514.03163707 -414.92221210
sn2_B_D_A_E_C_A sn2_B_D_A_E_C_A -2950.37050118 -378.05317441
sn2_B_D_A_E_A_D sn2_B_D_A_E_A_D -477.16282317 -2950.36882330
sn2_B_D_A_E_A_B sn2_B_D_A_E_A_B -477.16282705 -477.16284087
sn2_B_D_A_E_A_A sn2_B_D_A_E_A_A -477.16568248 -378.05315502
sn2_B_D_A_D_A_A sn2_B_D_A_D_A_A -461.12915038 -362.01818408
sn2_B_D_A_C_B_B sn2_B_D_A_C_B_B -874.04119548 -514.03032145
sn2_B_D_A_C_A_C sn2_B_D_A_C_A_C -514.03032330 -874.04117617
sn2_B_D_A_A_C_B sn2_B_D_A_A_C_B -2895.16294464 -421.95739380
