calc label enthalpyR enthalpyP
e2ts_B_E_A_E_A_A e2ts_B_E_A_E_A_A -493.08532228 -392.92715790
e2ts_B_E_A_D_B_C-e2ts_B_E_E_D_B_C e2ts_B_E_E_D_B_C -892.39629693 -432.10415862
e2ts_B_E_A_D_B_C-e2ts_B_E_C_D_B_C e2ts_B_E_C_D_B_C -929.25981204 -468.96314889
e2ts_B_E_A_D_B_C-e2ts_B_E_A_E_B_C e2ts_B_E_A_E_B_C -853.21512361 -392.92721330
e2ts_B_E_A_D_B_C-e2ts_B_E_A_A_B_C e2ts_B_E_A_A_B_C -798.01048664 -337.70270087
e2ts_B_E_A_D_B_C-e2ts_B_D_A_D_B_C e2ts_B_D_A_D_B_C -821.14110569 -360.83440273
e2ts_B_E_A_D_B_A-e2ts_B_E_A_D_B_C e2ts_B_E_A_D_B_C -837.18202609 -376.87394000
e2ts_B_E_A_D_B_A e2ts_B_E_A_D_B_A -376.87459874
e2ts_B_E_A_C_C_A e2ts_B_E_A_C_C_A -3003.06819956 -429.78274018
e2ts_B_E_A_C_B_A e2ts_B_E_A_C_B_A -889.85887075 -429.78266301
e2ts_B_E_A_A_C_B-e2ts_B_E_A_A_C_A e2ts_B_E_A_A_C_A -2911.03657845 -337.70208184
e2ts_B_E_A_A_B_A e2ts_B_E_A_A_B_A -337.70211348
e2ts_B_E_A_A_A_A-e2ts_E_E_A_A_A_A e2ts_E_E_A_A_A_A -289.05646871 -188.76512550
e2ts_B_E_A_A_A_A e2ts_B_E_A_A_A_A -437.97546106 -337.67762254
e2ts_B_D_E_A_C_B e2ts_B_D_E_A_C_B -2950.36755097 -376.88309256
e2ts_B_D_E_A_C_A-e2ts_C_D_E_A_C_A e2ts_C_D_E_A_C_A -2838.29104559 -264.80783401
e2ts_B_D_E_A_B_A e2ts_B_D_E_A_B_A -837.17177429 -376.88142775
e2ts_B_D_E_A_A_A-e2ts_B_E_E_A_A_A e2ts_B_E_E_A_A_A -493.21287896 -392.83525805
e2ts_B_D_E_A_A_A-e2ts_B_D_E_E_A_A e2ts_B_D_E_E_A_A -532.37748338 -432.09570283
e2ts_B_D_E_A_A_A-e2ts_B_A_E_A_A_A e2ts_B_A_E_A_A_A -437.97929229 -337.70302592
e2ts_B_D_E_A_A_A e2ts_B_D_E_A_A_A -477.16194749 -376.88084242
e2ts_B_D_D_A_B_B-e2ts_D_D_D_A_B_B e2ts_D_D_D_A_B_B -656.16070644 -195.85046477
e2ts_B_D_D_A_A_D-e2ts_B_E_D_A_A_A e2ts_B_E_D_A_A_A -477.17446061 -376.88010721
e2ts_B_D_D_A_A_D-e2ts_B_D_D_D_A_A e2ts_B_D_D_D_A_A -500.30480523 -400.01035724
e2ts_B_D_D_A_A_D-e2ts_B_A_D_A_A_A e2ts_B_A_D_A_A_A -421.94283491 -321.65819587
e2ts_B_D_D_A_A_A e2ts_B_D_D_A_A_A -461.12915729 -360.83770528
e2ts_B_D_A_E_C_B-e2ts_C_D_A_E_C_B e2ts_C_D_A_E_C_B -2838.29249795 -264.80981680
e2ts_B_D_A_E_C_B e2ts_B_D_A_E_C_B -2950.36933453 -376.88710265
e2ts_B_D_A_E_C_A e2ts_B_D_A_E_C_A -2950.36919867 -376.88704620
e2ts_B_D_A_E_B_D-e2ts_C_D_A_E_B_A e2ts_C_D_A_E_B_A -725.09759760 -264.80980325
e2ts_B_D_A_E_B_D-e2ts_B_D_D_E_B_D e2ts_B_D_D_E_B_D -876.34991831 -416.06269324
e2ts_B_D_A_E_B_D-e2ts_B_D_A_A_B_A e2ts_B_D_A_A_B_A -781.96843156 -321.65998810
e2ts_B_D_A_E_B_A-e2ts_B_D_A_E_B_B e2ts_B_D_A_E_B_B -837.17563766 -376.88707762
e2ts_B_D_A_E_B_A-e2ts_B_D_A_D_B_A e2ts_B_D_A_D_B_A -821.14111321 -360.83444238
e2ts_B_D_A_E_B_A-e2ts_B_C_A_E_B_A e2ts_B_C_A_E_B_A -890.06433391 -429.78954009
e2ts_B_D_A_E_B_A e2ts_B_D_A_E_B_A -837.17269528 -376.88705441
e2ts_B_D_A_E_A_A-e2ts_B_C_A_E_A_A e2ts_B_C_A_E_A_A -530.05060081
e2ts_B_D_A_E_A_A e2ts_B_D_A_E_A_A -477.16564024 -376.88701970
e2ts_B_D_A_D_A_A e2ts_B_D_A_D_A_A -461.13101665 -360.83439491
e2ts_B_D_A_A_C_B e2ts_B_D_A_A_C_B -2895.16177176 -321.65979548
e2ts_B_D_A_A_C_A-e2ts_B_B_A_A_C_A e2ts_B_B_A_A_C_A -3060.12742758 -486.61935051
e2ts_B_D_A_A_A_A e2ts_B_D_A_A_A_A -421.95389770 -321.65963351
e2ts_B_C_E_A_C_B-e2ts_B_C_E_D_C_B e2ts_B_C_E_D_C_B -3042.43797914 -468.96608051
e2ts_B_C_E_A_C_B e2ts_B_C_E_A_C_B -3003.26153606 -429.78999702
e2ts_B_C_D_A_A_A-e2ts_B_C_E_A_A_A e2ts_B_C_E_A_A_A -530.05013344 -429.78949015
e2ts_B_C_A_A_B_B e2ts_B_C_A_A_B_B -834.85473324 -374.55299879
e2ts_B_B_E_A_B_A-e2ts_B_B_E_D_B_A e2ts_B_B_E_D_B_A -1041.31837775 -581.03212136
e2ts_B_A_E_E_C_A e2ts_B_A_E_E_C_A -2966.40337052 -392.93619250
e2ts_B_A_E_E_B_A-e2ts_B_C_E_E_B_A e2ts_B_C_E_E_B_A -945.27775535 -485.02146511
e2ts_B_A_E_E_B_A-e2ts_B_B_E_E_B_A e2ts_B_B_E_E_B_A -1057.35808468 -597.08204091
e2ts_B_A_E_E_B_A-e2ts_B_A_E_E_B_B e2ts_B_A_E_E_B_B -853.20740296 -392.93284789
e2ts_B_A_E_E_B_A-e2ts_A_A_E_E_B_A e2ts_A_A_E_E_B_A -649.05306221 -188.75993008
e2ts_B_A_E_E_B_A e2ts_B_A_E_E_B_A -853.20738923 -392.93278302
e2ts_B_A_E_E_A_D e2ts_B_A_E_E_A_D -493.19480139 -392.93289517
e2ts_B_A_E_D_C_B e2ts_B_A_E_D_C_B -2950.36586523 -376.87939681
e2ts_B_A_E_A_C_C-e2ts_B_C_E_A_C_C e2ts_B_C_E_A_C_C -3003.25838507 -429.78995462
e2ts_B_A_E_A_C_C-e2ts_B_A_D_A_C_C e2ts_B_A_D_A_C_C -2895.15482621 -321.65819893
e2ts_B_A_E_A_C_B-e2ts_B_A_E_E_C_B e2ts_B_A_E_E_C_B -2966.40534621 -392.93619022
e2ts_B_A_E_A_C_B-e2ts_B_A_E_A_C_A e2ts_B_A_E_A_C_A -2911.18716854 -337.70302662
e2ts_B_A_E_A_C_B-e2ts_B_A_D_A_C_B e2ts_B_A_D_A_C_B -2895.15159256 -321.65786464
e2ts_B_A_E_A_C_A-e2ts_B_B_E_A_C_A e2ts_B_B_E_A_C_A -3115.33552353 -541.85250476
e2ts_B_A_E_A_B_C-e2ts_B_C_E_A_B_C e2ts_B_C_E_A_B_C -890.06311859 -429.78744152
e2ts_B_A_E_A_B_C-e2ts_B_A_E_A_B_D e2ts_B_A_E_A_B_D -797.99301208 -337.70307262
e2ts_B_A_E_A_B_C e2ts_B_A_E_A_B_C -797.99296137 -337.70314309
e2ts_B_A_E_A_B_A-e2ts_E_A_E_A_B_A e2ts_E_A_E_A_B_A -648.93776084 -188.74898564
e2ts_B_A_E_A_B_A-e2ts_B_A_E_D_B_A e2ts_B_A_E_D_B_A -837.08758705 -376.87938386
e2ts_B_A_E_A_B_A e2ts_B_A_E_A_B_A -797.86365656 -337.70299648
e2ts_B_A_D_E_C_C-e2ts_D_A_D_E_C_C e2ts_D_A_D_E_C_C -2785.38651528 -211.89508646
e2ts_B_A_D_E_C_C-e2ts_B_A_E_E_C_C e2ts_B_A_E_E_C_C -2966.40539983 -392.93620398
e2ts_B_A_D_E_C_B-e2ts_B_A_D_E_C_C e2ts_B_A_D_E_C_C -2950.36270300 -376.88995634
e2ts_B_A_D_E_C_B-e2ts_B_A_A_E_C_B e2ts_B_A_A_E_C_B -2911.18321840 -337.71041605
e2ts_B_A_D_E_B_A e2ts_B_A_D_E_B_A -837.16769412 -376.88996637
e2ts_B_A_D_C_B_A e2ts_B_A_D_C_B_A -873.92930888 -413.73229054
e2ts_B_A_A_A_C_B-e2ts_A_A_A_A_C_B e2ts_A_A_A_A_C_B -2651.82796067 -78.32112129
e2ts_B_A_A_A_C_B e2ts_B_A_A_A_C_B -2855.98219932 -282.47936785
e2ts_B_A_A_A_B_B-e2ts_C_A_A_A_B_B e2ts_C_A_A_A_B_B -630.70686322 -170.40575972
e2ts_B_A_A_A_B_A e2ts_B_A_A_A_B_A -742.65970241 -282.47930661
e2ts_A_E_E_D_A_A-e2ts_D_E_E_D_A_A e2ts_D_E_E_D_A_A -367.39535139 -267.10503689
e2ts_A_E_E_D_A_A-e2ts_C_E_E_D_A_A e2ts_C_E_E_D_A_A -420.30024315 -320.01958011
e2ts_A_E_E_D_A_A-e2ts_A_E_E_E_A_A e2ts_A_E_E_E_A_A -344.26520891 -243.97802534
e2ts_A_E_E_C_A_A e2ts_A_E_E_C_A_A -381.11237916 -280.84764261
e2ts_A_E_E_A_C_B-e2ts_A_E_E_E_C_B e2ts_A_E_E_E_C_B -2817.42207985 -243.97767372
e2ts_A_E_E_A_C_B-e2ts_A_E_E_D_C_B e2ts_A_E_E_D_C_B -2801.38136649 -227.93388504
e2ts_A_E_E_A_C_A-e2ts_D_E_E_A_C_A e2ts_D_E_E_A_C_A -2801.41162637 -227.93393335
e2ts_A_E_E_A_C_A-e2ts_A_E_E_E_C_A e2ts_A_E_E_E_C_A -243.97114266
e2ts_A_E_E_A_C_A-e2ts_A_E_E_D_C_A e2ts_A_E_E_D_C_A -2801.42403240 -227.92909138
e2ts_A_E_D_E_A_A e2ts_A_E_D_E_A_A -328.21654166 -227.92737826
e2ts_A_E_D_D_C_A e2ts_A_E_D_D_C_A -2785.34309524 -211.89053658
e2ts_A_E_D_D_B_A-e2ts_D_E_D_D_B_A e2ts_D_E_D_D_B_A -711.36954989 -251.06763596
e2ts_A_E_D_D_B_A e2ts_A_E_D_D_B_A -672.13965703 -211.89052577
e2ts_A_E_D_C_C_A e2ts_A_E_D_C_C_A -2838.29013183 -264.80781202
e2ts_A_E_D_A_C_B e2ts_A_E_D_A_C_B -2746.20544884 -172.71522587
e2ts_A_E_D_A_B_B-e2ts_A_E_D_E_B_B e2ts_A_E_D_E_B_B -688.22806408 -227.92760953
e2ts_A_E_D_A_B_A-e2ts_A_E_D_C_B_A e2ts_A_E_D_C_B_A -725.09490879 -264.80785427
e2ts_A_E_D_A_A_A-e2ts_A_E_D_D_A_A e2ts_A_E_D_D_A_A -312.17853007 -211.89052234
e2ts_A_E_D_A_A_A-e2ts_A_E_C_A_A_A e2ts_A_E_C_A_A_A -325.90986999 -225.63395679
e2ts_A_E_D_A_A_A-e2ts_A_E_A_A_A_A e2ts_A_E_A_A_A_A -233.83172971 -133.54031322
e2ts_A_E_C_E_B_A-e2ts_C_E_C_E_B_A e2ts_C_E_C_E_B_A -832.97537989 -372.92580758
e2ts_A_E_C_D_C_B-e2ts_C_E_C_D_C_B e2ts_C_E_C_D_C_B -2930.36679770 -356.89096369
e2ts_A_E_C_D_C_B-e2ts_B_E_C_D_C_B e2ts_B_E_C_D_C_B -3042.44905939 -468.96348120
e2ts_A_E_C_D_C_B e2ts_A_E_C_D_C_B -2838.29277390 -264.80949203
e2ts_A_E_C_D_B_A-e2ts_D_E_C_D_B_A e2ts_D_E_C_D_B_A -764.27797088 -303.98757515
e2ts_A_E_C_D_B_A-e2ts_C_E_C_D_B_A e2ts_C_E_C_D_B_A -817.17037903 -356.89066672
e2ts_A_E_C_D_B_A e2ts_A_E_C_D_B_A -725.09764300 -264.80946296
e2ts_A_E_C_D_A_A-e2ts_C_E_C_D_A_A e2ts_C_E_C_D_A_A -457.15909735 -356.89072748
e2ts_A_E_C_D_A_A-e2ts_A_E_C_A_A_A e2ts_A_E_C_A_A_A -325.90990689 -225.63396440
e2ts_A_E_C_D_A_A e2ts_A_E_C_D_A_A -365.08548542 -264.80950207
e2ts_A_E_C_A_C_B-e2ts_B_E_C_A_C_B e2ts_B_E_C_A_C_B -3003.26922737 -429.79104477
e2ts_A_E_C_A_C_A-e2ts_B_E_C_A_C_A e2ts_B_E_C_A_C_A -429.79128008
e2ts_A_E_B_A_B_B-e2ts_D_E_B_A_B_B e2ts_D_E_B_A_B_B -837.17667637 -376.89029189
e2ts_A_E_B_A_B_A-e2ts_C_E_B_A_B_A e2ts_C_E_B_A_B_A -429.78633472
e2ts_A_E_A_D_C_B-e2ts_A_E_A_E_C_B e2ts_A_E_A_E_C_B -2762.21127481 -188.74910784
e2ts_A_E_A_D_B_B-e2ts_B_E_A_D_B_B e2ts_B_E_A_D_B_B -837.14382620 -376.87396957
e2ts_A_E_A_D_B_B-e2ts_A_E_A_D_B_A e2ts_A_E_A_D_B_A -172.71463809
e2ts_A_E_A_D_A_A-e2ts_C_E_A_D_A_A e2ts_C_E_A_D_A_A -365.08428506 -264.80058795
e2ts_A_E_A_D_A_A-e2ts_A_C_A_D_A_A e2ts_A_C_A_D_A_A -309.86145701 -209.58473347
e2ts_A_E_A_C_C_B-e2ts_A_E_E_C_C_B e2ts_A_E_E_C_C_B -2854.26693802 -280.83969386
e2ts_A_E_A_C_C_B e2ts_A_E_A_C_C_B -2799.11622101 -225.63130152
e2ts_A_E_A_C_B_A-e2ts_B_E_A_C_B_A e2ts_B_E_A_C_B_A -889.84470846 -429.78261458
e2ts_A_E_A_C_B_A e2ts_A_E_A_C_B_A -685.92038691 -225.63105903
e2ts_A_E_A_B_A_A-e2ts_D_E_A_B_A_A e2ts_D_E_A_B_A_A -477.16728889 -376.88070454
e2ts_A_E_A_A_C_A e2ts_A_E_A_A_C_A -2706.98678057 -133.54031646
e2ts_A_E_A_A_B_B-e2ts_A_A_A_A_B_B e2ts_A_A_A_A_B_B -538.63127356 -78.32112251
e2ts_A_E_A_A_B_A e2ts_A_E_A_A_B_A -593.78686513 -133.54031141
e2ts_A_D_E_D_C_D-e2ts_A_D_E_A_C_D e2ts_A_D_E_A_C_D -2746.20979148 -172.71482540
e2ts_A_D_E_D_C_C-e2ts_C_D_E_D_C_C e2ts_C_D_E_D_C_C -2877.46695266 -303.98888994
e2ts_A_D_E_D_C_C-e2ts_A_D_D_D_C_C e2ts_A_D_D_D_C_C -2769.35177624 -195.85058172
e2ts_A_D_E_D_C_C-e2ts_A_D_A_D_C_C e2ts_A_D_A_D_C_C -2730.17787219 -156.67453547
e2ts_A_D_E_D_C_C-e2ts_A_C_E_D_C_C e2ts_A_C_E_D_C_C -2838.28808689 -264.81523728
e2ts_A_D_E_D_C_B-e2ts_E_D_E_D_C_B e2ts_E_D_E_D_C_B -2840.60278211 -267.10544207
e2ts_A_D_E_D_C_B-e2ts_A_D_E_D_C_D e2ts_A_D_E_D_C_D -2785.38993647 -211.89491849
e2ts_A_D_E_D_C_B-e2ts_A_B_E_D_C_B e2ts_A_B_E_D_C_B -2950.36594077 -376.89026444
e2ts_A_D_E_D_B_D-e2ts_A_D_E_E_B_D e2ts_A_D_E_E_B_D -688.23607437 -227.93883115
e2ts_A_D_E_D_B_D-e2ts_A_C_E_D_B_D e2ts_A_C_E_D_B_D -725.09078352 -264.81492367
e2ts_A_D_E_D_B_C-e2ts_C_D_E_D_B_C e2ts_C_D_E_D_B_C -764.27367771 -303.98907568
e2ts_A_D_E_D_B_C-e2ts_B_D_E_D_B_C e2ts_B_D_E_D_B_C -876.35328793 -416.05599008
e2ts_A_D_E_D_B_C-e2ts_A_D_E_E_B_C e2ts_A_D_E_E_B_C -688.23606882 -227.93881299
e2ts_A_D_E_D_B_C-e2ts_A_D_E_A_B_C e2ts_A_D_E_A_B_C -633.01705248 -172.71536497
e2ts_A_D_E_D_B_C-e2ts_A_D_A_D_B_C e2ts_A_D_A_D_B_C -616.98214538 -156.67451282
e2ts_A_D_E_D_B_B-e2ts_A_D_E_D_B_C e2ts_A_D_E_D_B_C -672.19409947 -211.89492609
e2ts_A_D_E_D_B_B-e2ts_A_D_D_D_B_B e2ts_A_D_D_D_B_B -656.15591374 -195.85068065
e2ts_A_D_E_D_B_B e2ts_A_D_E_D_B_B -672.19017375 -211.89490720
e2ts_A_D_E_D_B_A e2ts_A_D_E_D_B_A -672.19409836 -211.89491276
e2ts_A_D_E_D_A_D-e2ts_D_D_E_D_A_D e2ts_D_D_E_D_A_D -351.32708192 -251.06760040
e2ts_A_D_E_D_A_C-e2ts_A_D_E_D_A_D e2ts_A_D_E_D_A_D -312.17537886 -211.89505751
e2ts_A_D_E_D_A_A-e2ts_D_D_E_D_A_A e2ts_D_D_E_D_A_A -351.35438715 -251.06784688
e2ts_A_D_E_D_A_A-e2ts_B_D_E_D_A_A e2ts_B_D_E_D_A_A -516.34074178 -416.05598750
e2ts_A_D_E_D_A_A-e2ts_A_D_E_C_A_A e2ts_A_D_E_C_A_A -365.07671942 -264.80157397
e2ts_A_D_E_B_A_A-e2ts_B_D_E_B_A_A e2ts_B_D_E_B_A_A -681.31599208 -581.02186170
e2ts_A_D_E_A_C_C-e2ts_C_D_E_A_C_C e2ts_C_D_E_A_C_C -2838.29141776 -264.80797064
e2ts_A_D_E_A_C_C-e2ts_A_D_D_A_C_C e2ts_A_D_D_A_C_C -2730.17676144 -156.67266394
e2ts_A_D_E_A_C_B-e2ts_C_D_E_A_C_B e2ts_C_D_E_A_C_B -2838.29101834 -264.80776108
e2ts_A_D_E_A_C_B-e2ts_A_D_E_A_C_C e2ts_A_D_E_A_C_C -2746.21236456 -172.71516302
e2ts_A_D_E_A_C_B e2ts_A_D_E_A_C_B -2746.21235610 -172.71521841
e2ts_A_D_E_A_C_A-e2ts_C_D_E_A_C_A e2ts_C_D_E_A_C_A -2838.29113573 -264.80809087
e2ts_A_D_E_A_C_A e2ts_A_D_E_A_C_A -2746.21236548 -172.71514312
e2ts_A_D_E_A_B_B-e2ts_A_E_E_A_B_B e2ts_A_E_E_A_B_B -649.05078301 -188.75456882
e2ts_A_D_E_A_B_B-e2ts_A_D_C_A_B_B e2ts_A_D_C_A_B_B -669.88814875 -209.58534989
e2ts_A_D_E_A_A_C-e2ts_D_D_E_A_A_C e2ts_D_D_E_A_A_C -312.17971900 -211.89151683
e2ts_A_D_E_A_A_A-e2ts_D_D_E_A_A_A e2ts_D_D_E_A_A_A -312.17938387 -211.89150298
e2ts_A_D_E_A_A_A-e2ts_A_C_E_A_A_A e2ts_A_C_E_A_A_A -325.89439058 -225.63396458
e2ts_A_D_D_E_C_D-e2ts_E_D_D_E_C_A e2ts_E_D_D_E_C_A -267.11058361
e2ts_A_D_D_E_C_D-e2ts_D_D_D_E_C_A e2ts_D_D_D_E_C_A -2824.56686389 -251.06780520
e2ts_A_D_D_E_C_D-e2ts_A_D_E_E_C_D e2ts_A_D_E_E_C_D -2801.42783430 -227.93489214
e2ts_A_D_D_E_C_D-e2ts_A_D_E_E_C_A e2ts_A_D_E_E_C_A -2801.42858515 -227.93569075
e2ts_A_D_D_E_C_D-e2ts_A_D_D_A_C_A e2ts_A_D_D_A_C_A -2730.17675548 -156.67268142
e2ts_A_D_D_E_C_A-e2ts_A_D_E_E_C_A e2ts_A_D_E_E_C_A -2801.42783299 -227.93489941
e2ts_A_D_D_E_B_A-e2ts_A_D_E_E_B_A e2ts_A_D_E_E_B_A -688.23576094 -227.93492526
e2ts_A_D_D_E_B_A e2ts_A_D_D_E_B_A -672.19322977 -211.89225922
e2ts_A_D_D_E_A_A-e2ts_A_C_D_E_A_A e2ts_A_C_D_E_A_A -365.07322655 -264.81254076
e2ts_A_D_D_E_A_A-e2ts_A_A_D_E_A_A e2ts_A_A_D_E_A_A -272.99539466 -172.71983389
e2ts_A_D_D_D_C_A e2ts_A_D_D_D_C_A -2769.35168155 -195.85047970
e2ts_A_D_D_D_A_A-e2ts_D_D_D_D_A_A e2ts_D_D_D_D_A_A -335.31628791 -235.02253100
e2ts_A_D_D_A_C_B-e2ts_C_D_D_A_C_B e2ts_C_D_D_A_C_B -2822.25502584 -248.76009581
e2ts_A_D_D_A_C_B-e2ts_B_D_D_A_C_B e2ts_B_D_D_A_C_B -2934.33481709 -360.83559476
e2ts_A_D_D_A_C_B-e2ts_A_D_D_E_C_B e2ts_A_D_D_E_C_B -2785.38920681 -211.89222485
e2ts_A_D_D_A_C_B e2ts_A_D_D_A_C_B -2730.17668820 -156.67255542
e2ts_A_D_D_A_C_A-e2ts_A_C_D_A_C_A e2ts_A_C_D_A_C_A -2783.07779410 -209.58529316
e2ts_A_D_D_A_B_C-e2ts_A_D_E_A_B_C e2ts_A_D_E_A_B_C -633.01670553 -172.71541246
e2ts_A_D_D_A_B_B-e2ts_A_D_D_C_B_B e2ts_A_D_D_C_B_B -709.06100591 -248.76123205
e2ts_A_D_D_A_B_B-e2ts_A_D_D_A_B_C e2ts_A_D_D_A_B_C -616.98090463 -156.67259553
e2ts_A_D_D_A_B_B e2ts_A_D_D_A_B_B -616.98091904 -156.67256057
e2ts_A_D_D_A_B_A-e2ts_B_D_D_A_B_A e2ts_B_D_D_A_B_A -821.13865961 -360.83656973
e2ts_A_D_D_A_B_A e2ts_A_D_D_A_B_A -616.98090998 -156.67260597
e2ts_A_D_C_D_A_A-e2ts_E_D_C_D_A_A e2ts_E_D_C_D_A_A -404.26644899 -303.98906349
e2ts_A_D_C_D_A_A e2ts_A_D_C_D_A_A -349.04592076 -248.76345884
e2ts_A_D_C_A_A_A-e2ts_A_D_C_E_A_A e2ts_A_D_C_E_A_A -365.07817569 -264.79438935
e2ts_A_D_A_E_C_B-e2ts_A_E_A_E_C_B e2ts_A_E_A_E_C_B -2762.19961830 -188.74898027
e2ts_A_D_A_E_B_C-e2ts_C_D_A_E_B_C e2ts_C_D_A_E_B_C -725.09746052 -264.80949478
e2ts_A_D_A_E_B_C-e2ts_A_E_A_E_B_C e2ts_A_E_A_E_B_C -648.99529583 -188.74884344
e2ts_A_D_A_E_B_C-e2ts_A_B_A_E_B_C e2ts_A_B_A_E_B_C -797.99161767 -337.70301030
e2ts_A_D_A_E_B_B-e2ts_A_D_D_E_B_B e2ts_A_D_D_E_B_B -672.19346086 -211.89247084
e2ts_A_D_A_E_A_D-e2ts_A_D_A_E_A_C e2ts_A_D_A_E_A_C -272.99888136 -172.71482262
e2ts_A_D_A_E_A_D-e2ts_A_B_A_E_A_D e2ts_A_B_A_E_A_D -437.97897885 -337.70320669
e2ts_A_D_A_E_A_A-e2ts_E_D_A_E_A_A e2ts_E_D_A_E_A_A -328.22000438 -227.92931366
e2ts_A_D_A_E_A_A e2ts_A_D_A_E_A_A -272.99863193 -172.71466073
e2ts_A_D_A_D_C_B-e2ts_C_D_A_D_C_B e2ts_C_D_A_D_C_B -2822.25701636 -248.76348929
e2ts_A_D_A_D_C_B-e2ts_A_D_A_C_C_B e2ts_A_D_A_C_C_B -2783.08295066 -209.58478980
e2ts_A_D_A_D_C_A-e2ts_E_D_A_D_C_A e2ts_E_D_A_D_C_A -2785.17015560 -211.89493736
e2ts_A_D_A_D_C_A e2ts_A_D_A_D_C_A -2730.17787416 -156.67453158
e2ts_A_D_A_D_B_B-e2ts_A_D_A_C_B_B e2ts_A_D_A_C_B_B -669.88726716 -209.58478711
e2ts_A_D_A_D_B_A-e2ts_B_D_A_D_B_A e2ts_B_D_A_D_B_A -821.14056110 -360.83449740
e2ts_A_D_A_D_B_A-e2ts_A_D_D_D_B_A e2ts_A_D_D_D_B_A -656.15590591 -195.85056659
e2ts_A_D_A_D_A_A e2ts_A_D_A_D_A_A -256.96433961 -156.67451357
e2ts_A_D_A_C_A_A e2ts_A_D_A_C_A_A -309.86994390 -209.58472337
e2ts_A_D_A_A_C_C-e2ts_C_D_A_A_C_C e2ts_C_D_A_A_C_C -2783.08355275 -209.58434945
e2ts_A_D_A_A_C_C-e2ts_B_D_A_A_C_C e2ts_B_D_A_A_C_C -2895.16292780 -321.66003273
e2ts_A_D_A_A_B_C-e2ts_C_D_A_A_B_C e2ts_C_D_A_A_B_C -669.88769149 -209.58432271
e2ts_A_D_A_A_B_B-e2ts_A_D_A_A_B_C e2ts_A_D_A_A_B_C -577.80968223 -117.49793444
e2ts_A_D_A_A_A_A e2ts_A_D_A_A_A_A -217.79206468 -117.49793081
e2ts_A_C_E_E_C_C-e2ts_A_C_E_E_C_D e2ts_A_C_E_E_C_D -2854.32871778 -280.85837587
e2ts_A_C_E_E_C_C-e2ts_A_C_E_E_C_A e2ts_A_C_E_E_C_A -2854.32594387 -280.86073575
e2ts_A_C_E_E_C_B-e2ts_D_C_E_E_C_B e2ts_D_C_E_E_C_B -2893.50795696 -320.03302774
e2ts_A_C_E_E_C_B-e2ts_C_C_E_E_C_B e2ts_C_C_E_E_C_B -2946.39650414 -372.94680536
e2ts_A_C_E_E_C_B-e2ts_B_C_E_E_C_B e2ts_B_C_E_E_C_B -3058.46406527 -485.02017204
e2ts_A_C_E_E_B_D-e2ts_A_A_E_E_B_D e2ts_A_A_E_E_B_D -649.05338439 -188.75994372
e2ts_A_C_E_E_B_C-e2ts_A_B_E_E_B_C e2ts_A_B_E_E_B_C -853.20636799 -392.93620174
e2ts_A_C_E_E_B_B-e2ts_A_D_E_E_B_B e2ts_A_D_E_E_B_B -688.23575790 -227.93489763
e2ts_A_C_E_E_B_A-e2ts_B_C_E_E_B_A e2ts_B_C_E_E_B_A -945.27931080 -485.02017308
e2ts_A_C_E_E_B_A-e2ts_A_C_E_E_B_B e2ts_A_C_E_E_B_B -741.13144533 -280.85741336
e2ts_A_C_E_D_C_A e2ts_A_C_E_D_C_A -2838.28771549 -264.81524294
e2ts_A_C_E_D_B_C-e2ts_A_B_E_D_B_C e2ts_A_B_E_D_B_C -837.16908971 -376.89026592
e2ts_A_C_E_D_B_A-e2ts_A_C_D_D_B_A e2ts_A_C_D_D_B_A -709.05548524 -248.76530069
e2ts_A_C_E_D_A_A-e2ts_D_C_E_D_A_A e2ts_D_C_E_D_A_A -404.25514041 -303.98766180
e2ts_A_C_E_D_A_A-e2ts_B_C_E_D_A_A e2ts_B_C_E_D_A_A -569.22892533 -468.96604672
e2ts_A_C_E_D_A_A-e2ts_A_C_A_D_A_A e2ts_A_C_A_D_A_A -309.86147105 -209.58471189
e2ts_A_C_E_A_C_B-e2ts_E_C_E_A_C_B e2ts_E_C_E_A_C_B -2854.29532900 -280.84003208
e2ts_A_C_E_A_C_B-e2ts_C_C_E_A_C_B e2ts_C_C_E_A_C_B -2891.18367777 -317.71539490
e2ts_A_C_E_A_C_B-e2ts_A_C_E_D_C_B e2ts_A_C_E_D_C_B -2838.29106298 -264.81525235
e2ts_A_C_E_A_C_A-e2ts_A_C_E_A_C_B e2ts_A_C_E_A_C_B -2799.11275716 -225.63395072
e2ts_A_C_E_A_B_D-e2ts_A_B_E_A_B_D e2ts_A_B_E_A_B_D -797.99437076 -337.70975667
e2ts_A_C_E_A_B_D e2ts_A_C_E_A_B_D -685.91600568 -225.63395181
e2ts_A_C_E_A_B_C-e2ts_C_C_E_A_B_C e2ts_C_C_E_A_B_C -777.98521350 -317.71538464
e2ts_A_C_E_A_B_C-e2ts_A_D_E_A_B_C e2ts_A_D_E_A_B_C -633.01706676 -172.71534813
e2ts_A_C_E_A_B_C-e2ts_A_C_D_A_B_C e2ts_A_C_D_A_B_C -669.88055465 -209.58535754
e2ts_A_C_E_A_B_C e2ts_A_C_E_A_B_C -685.91598680 -225.63395907
e2ts_A_C_E_A_B_B-e2ts_C_C_E_A_B_B e2ts_C_C_E_A_B_B -777.98310293 -317.71537217
